analysis_BCStepCode|TEDI_compliance,archetype|Area-Basement-m2,archetype|Area-Ceiling-m2,archetype|Area-Crawl-m2,archetype|Area-Door-m2,archetype|Area-DoorWin-m2,archetype|Area-ExposedFloor-m2,archetype|Area-Header-m2,archetype|Area-House-m2,archetype|Area-Slab-m2,archetype|Area-Walkout-m2,archetype|Area-Wall-m2,archetype|Area-Windows-m2,archetype|Base-Locale,archetype|Base-Region,archetype|Ceiling-Type,archetype|Floor-Area-m2,archetype|House-Builder,archetype|House-Storeys,archetype|House-Type,archetype|House-Volume-m3,archetype|Weather-Locale,archetype|Win-Area-m2-E,archetype|Win-Area-m2-N,archetype|Win-Area-m2-NE,archetype|Win-Area-m2-NW,archetype|Win-Area-m2-S,archetype|Win-Area-m2-SE,archetype|Win-Area-m2-SW,archetype|Win-Area-m2-W,archetype|Win-R-value-E,archetype|Win-R-value-N,archetype|Win-R-value-NE,archetype|Win-R-value-NW,archetype|Win-R-value-S,archetype|Win-R-value-SE,archetype|Win-R-value-SW,archetype|Win-R-value-W,archetype|Win-SHGC-E,archetype|Win-SHGC-N,archetype|Win-SHGC-NE,archetype|Win-SHGC-NW,archetype|Win-SHGC-S,archetype|Win-SHGC-SE,archetype|Win-SHGC-SW,archetype|Win-SHGC-W,archetype|climate-zone,archetype|fuel-DHW-presub,archetype|fuel-heating-presub,archetype|h2k-File,configuration|ChoiceFile,configuration|OptionsFile,configuration|Recovered-results,configuration|RunDirectory,configuration|RunNumber,configuration|SaveDirectory,cost-estimates|audit,cost-estimates|byAttribute|Opt-Ceilings,cost-estimates|byAttribute|Opt-AtticCeilings,cost-estimates|byAttribute|Opt-ACH,cost-estimates|byAttribute|Opt-CasementWindows,cost-estimates|byAttribute|Opt-DWHRSystem,cost-estimates|byAttribute|Opt-GenericWall_1Layer_definitions,cost-estimates|byAttribute|Opt-HVACSystem,cost-estimates|byAttribute|Opt-HRVonly,cost-estimates|byAttribute|Opt-DHWSystem,cost-estimates|byAttribute|Opt-FoundationWallExtIns,cost-estimates|byAttribute|Opt-FoundationWallIntIns,cost-estimates|byAttribute|Opt-FoundationSlabBelowGrade,cost-estimates|byAttribute|Opt-FoundationSlabOnGrade,cost-estimates|byAttribute|Opt-FloorHeaderIntIns,cost-estimates|byAttribute|Opt-ExposedFloor,cost-estimates|byBuildingComponent|envelope,cost-estimates|byBuildingComponent|mechanical,cost-estimates|byBuildingComponent|renewable,cost-estimates|bySource,cost-estimates|costing-dimensions,cost-estimates|status,cost-estimates|total,input|GOconfig_rotate,input|House-ListOfUpgrades,input|House-Upgraded,input|Opt-ACH,input|Opt-AtticCeilings,input|Opt-Baseloads,input|Opt-CasementWindows,input|Opt-CathCeilings,input|Opt-Ceilings,input|Opt-DBFiles,input|Opt-DHWSystem,input|Opt-DWHRSystem,input|Opt-DoorWindows,input|Opt-Doors,input|Opt-ExposedFloor,input|Opt-FlatCeilings,input|Opt-FloorHeaderIntIns,input|Opt-FoundationSlabBelowGrade,input|Opt-FoundationSlabOnGrade,input|Opt-FoundationWallExtIns,input|Opt-FoundationWallIntIns,input|Opt-FuelCost,input|Opt-GenericWall_1Layer_definitions,input|Opt-H2K-PV,input|Opt-HRVonly,input|Opt-HRVspec,input|Opt-HVACSystem,input|Opt-Location,input|Opt-MainWall,input|Opt-ResultHouseCode,input|Opt-Ruleset,input|Opt-Skylights,input|Opt-Specifications,input|Opt-Temperatures,input|Run-Locale,input|Run-Region,output|AuxEnergyReq-HeatingGJ,output|AvgAirConditioning-COP,output|ERS-Value,output|Energy-CoolingGJ,output|Energy-DHWGJ,output|Energy-HeatingGJ,output|Energy-PV-kWh,output|Energy-PlugGJ,output|Energy-Total-GJ,output|Energy-VentGJ,output|EnergyEleckWh,output|EnergyGasM3,output|EnergyOil_l,output|EnergyProp_L,output|EnergyWood_cord,output|Gross-HeatLoss-GJ,output|HDDs,output|House-R-Value(SI),output|LapsedTime,output|MEUI_kWh_m2,output|NumTries,output|PEAK-Cooling-W,output|PEAK-Heating-W,output|Ref-En-Total-GJ,output|SimplePaybackYrs,output|TEDI_kWh_m2,output|TotalAirConditioning-LoadGJ,output|Util-Bill-Elec,output|Util-Bill-Gas,output|Util-Bill-Net,output|Util-Bill-Oil,output|Util-Bill-Prop,output|Util-Bill-Wood,output|Util-Bill-gross,output|Util-PV-revenue,status|H2KDirCheckSumMatch,status|H2KDirCopyAttempts,status|H2KExecutionAttempts,status|H2KExecutionTime,status|MD5master,status|MD5workingcopy,status|errors,status|infoMsgs,status|processingtime,status|substitute-h2k-err-msgs,status|success,status|warnings,
Step 1,88.07,129.118,0,7.123,0.0,34.59,25.571,436.27,0,0,193.514,46.354,TORONTO,ONTARIO,Attic/hip,304.4,,Two,SingleDetached,820.1,TORONTO,11.6,11.6,0,0,11.6,0,0,11.6,0.55,0.55,0,0,0.55,0,0,0.55,0.492,0.492,0,0,0.492,0,0,0.492,Zone 5,,Natural gas,ref-B.h2k,sim-56.choices,HTAP-options.json,General,HTAP-work-3,56,HTAP-sim-56,Details in JSON output,0.0,0.0,0.0,13860.79,0.0,0.0,5848.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13860.79,5848.17,0,Details in JSON output,Details in JSON output,true,19708.96,S,Opt-CasementWindows=>NC-2g-HG-u1.82;Opt-HVACSystem=>elec-baseboard+AC;,true,NA,NA,NA,NC-2g-HG-u1.82,NA,NA,H2KCodeLibFile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,elec-baseboard+AC,TORONTO,NA,NA,as-found,NA,NA,NA,TORONTO,ONTARIO,64.5,2.9,0,4.2,22.7,64.5,0,31.5,128.5,2.4,29395.6,609.1,0.0,0.0,0.0,120,3520,2.608,2.53,85.6,1,7061.3,11967.8,0.0,3047.7,58.9,14.9,3036.28,491.43,3527.71,0.0,0.0,0.0,3527.71,0.0,true,1,1,2.526611,aa1b474d0b886111316a48b7fbdb27a6,aa1b474d0b886111316a48b7fbdb27a6,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,88.07,129.118,0,7.123,0.0,34.59,25.571,436.27,0,0,193.514,46.354,TORONTO,ONTARIO,Attic/hip,304.4,,Two,SingleDetached,820.1,TORONTO,11.6,11.6,0,0,11.6,0,0,11.6,0.606,0.606,0,0,0.606,0,0,0.606,0.256,0.256,0,0,0.256,0,0,0.256,Zone 5,,Natural gas,ref-B.h2k,sim-57.choices,HTAP-options.json,General,HTAP-work-0,57,HTAP-sim-57,Details in JSON output,0.0,0.0,0.0,14359.74,0.0,0.0,5151.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14359.74,5151.08,0,Details in JSON output,Details in JSON output,true,19510.82,S,Opt-CasementWindows=>NC-2g-MG-u1.65;Opt-HVACSystem=>elec-baseboard+AC;,true,NA,NA,NA,NC-2g-MG-u1.65,NA,NA,H2KCodeLibFile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,elec-baseboard+AC,TORONTO,NA,NA,as-found,NA,NA,NA,TORONTO,ONTARIO,70.9,2.5,0,2.5,22.7,70.9,0,31.5,132.7,2.4,30538.1,610.6,0.0,0.0,0.0,117,3520,2.737,2.51,89.9,1,4705.5,11652.7,0.0,3164.6,64.7,7.5,3152.35,492.27,3644.62,0.0,0.0,0.0,3644.62,0.0,true,1,1,2.5104029999999997,aa1b474d0b886111316a48b7fbdb27a6,aa1b474d0b886111316a48b7fbdb27a6,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,88.07,129.118,0,7.123,0.0,34.59,25.571,436.27,0,0,193.514,46.354,TORONTO,ONTARIO,Attic/hip,304.4,,Two,SingleDetached,820.1,TORONTO,11.6,11.6,0,0,11.6,0,0,11.6,0.735,0.735,0,0,0.735,0,0,0.735,0.256,0.256,0,0,0.256,0,0,0.256,Zone 5,,Natural gas,ref-B.h2k,sim-58.choices,HTAP-options.json,General,HTAP-work-1,58,HTAP-sim-58,Details in JSON output,0.0,0.0,0.0,16016.25,0.0,0.0,5009.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16016.25,5009.53,0,Details in JSON output,Details in JSON output,true,21025.78,S,Opt-CasementWindows=>NC-3g-MG-u1.36;Opt-HVACSystem=>elec-baseboard+AC;,true,NA,NA,NA,NC-3g-MG-u1.36,NA,NA,H2KCodeLibFile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,elec-baseboard+AC,TORONTO,NA,NA,as-found,NA,NA,NA,TORONTO,ONTARIO,65.7,2.5,0,2.5,22.7,65.7,0,31.5,127.4,2.4,29076.2,610.7,0.0,0.0,0.0,111,3520,2.989,2.51,85.1,1,4632.3,11115.2,0.0,3016.1,59.9,7.4,3003.82,492.31,3496.14,0.0,0.0,0.0,3496.14,0.0,true,1,1,2.509085,aa1b474d0b886111316a48b7fbdb27a6,aa1b474d0b886111316a48b7fbdb27a6,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,88.07,129.118,0,7.123,0.0,34.59,25.571,436.27,0,0,193.514,46.354,TORONTO,ONTARIO,Attic/hip,304.4,,Two,SingleDetached,820.1,TORONTO,11.6,11.6,0,0,11.6,0,0,11.6,0.877,0.877,0,0,0.877,0,0,0.877,0.168,0.168,0,0,0.168,0,0,0.168,Zone 5,,Natural gas,ref-B.h2k,sim-59.choices,HTAP-options.json,General,HTAP-work-2,59,HTAP-sim-59,Details in JSON output,0.0,0.0,0.0,16924.34,0.0,0.0,4661.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16924.34,4661.18,0,Details in JSON output,Details in JSON output,true,21585.52,S,Opt-CasementWindows=>NC-3g-LG-u1.14;Opt-HVACSystem=>elec-baseboard+AC;,true,NA,NA,NA,NC-3g-LG-u1.14,NA,NA,H2KCodeLibFile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,elec-baseboard+AC,TORONTO,NA,NA,as-found,NA,NA,NA,TORONTO,ONTARIO,66.2,2.4,0,2.1,22.7,66.2,0,31.5,126.9,2.4,28927.6,610.6,0.0,0.0,0.0,107,3520,3.213,2.55,85.3,1,3709.5,10707.2,0.0,3001.0,60.4,5.7,2988.73,492.25,3480.98,0.0,0.0,0.0,3480.98,0.0,true,1,1,2.549569,aa1b474d0b886111316a48b7fbdb27a6,aa1b474d0b886111316a48b7fbdb27a6,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,88.07,129.118,0,7.123,0.0,34.59,25.571,436.27,0,0,193.514,46.354,TORONTO,ONTARIO,Attic/hip,304.4,,Two,SingleDetached,820.1,TORONTO,11.6,11.6,0,0,11.6,0,0,11.6,0.926,0.926,0,0,0.926,0,0,0.926,0.256,0.256,0,0,0.256,0,0,0.256,Zone 5,,Natural gas,ref-B.h2k,sim-60.choices,HTAP-options.json,General,HTAP-work-3,60,HTAP-sim-60,Details in JSON output,0.0,0.0,0.0,18121.81,0.0,0.0,4868.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18121.81,4868.57,0,Details in JSON output,Details in JSON output,true,22990.38,S,Opt-CasementWindows=>NC-3g-MG-u1.08;Opt-HVACSystem=>elec-baseboard+AC;,true,NA,NA,NA,NC-3g-MG-u1.08,NA,NA,H2KCodeLibFile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,elec-baseboard+AC,TORONTO,NA,NA,as-found,NA,NA,NA,TORONTO,ONTARIO,60.7,2.5,0,2.5,22.7,60.7,0,31.5,122.4,2.4,27674.8,610.8,0.0,0.0,0.0,106,3520,3.28,2.54,80.6,1,4561.7,10596.1,0.0,2873.8,55.4,7.4,2861.45,492.36,3353.81,0.0,0.0,0.0,3353.81,0.0,true,1,1,2.542245,aa1b474d0b886111316a48b7fbdb27a6,aa1b474d0b886111316a48b7fbdb27a6,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,88.07,129.118,0,7.123,0.0,34.59,25.571,436.27,0,0,185.338,54.53,TORONTO,ONTARIO,Attic/hip,304.4,,Two,SingleDetached,820.1,TORONTO,13.6,13.6,0,0,13.6,0,0,13.6,0.623,0.623,0,0,0.623,0,0,0.623,0.277,0.277,0,0,0.277,0,0,0.277,Zone 5,,Natural gas,ref-C.h2k,sim-61.choices,HTAP-options.json,General,HTAP-work-0,61,HTAP-sim-61,Details in JSON output,0.0,0.0,0.0,16305.61,0.0,0.0,5383.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16305.61,5383.57,0,Details in JSON output,Details in JSON output,true,21689.18,S,Opt-CasementWindows=>NBC-zone5-window;Opt-HVACSystem=>elec-baseboard+AC;,true,NA,NA,NA,NBC-zone5-window,NA,NA,H2KCodeLibFile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,elec-baseboard+AC,TORONTO,NA,NA,as-found,NA,NA,NA,TORONTO,ONTARIO,72.7,2.6,0,2.7,22.7,72.7,0,31.5,135.0,2.4,31187.7,610.6,0.0,0.0,0.0,121,3520,2.59,2.69,91.8,1,5152.3,12024.0,0.0,3230.6,66.4,8.1,3218.36,492.27,3710.63,0.0,0.0,0.0,3710.63,0.0,true,1,1,2.690035,aa1b474d0b886111316a48b7fbdb27a6,aa1b474d0b886111316a48b7fbdb27a6,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,88.07,129.118,0,7.123,0.0,34.59,25.571,436.27,0,0,185.338,54.53,TORONTO,ONTARIO,Attic/hip,304.4,,Two,SingleDetached,820.1,TORONTO,13.6,13.6,0,0,13.6,0,0,13.6,0.55,0.55,0,0,0.55,0,0,0.55,0.493,0.493,0,0,0.493,0,0,0.493,Zone 5,,Natural gas,ref-C.h2k,sim-62.choices,HTAP-options.json,General,HTAP-work-1,62,HTAP-sim-62,Details in JSON output,0.0,0.0,0.0,16305.61,0.0,0.0,6071.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16305.61,6071.79,0,Details in JSON output,Details in JSON output,true,22377.4,S,Opt-CasementWindows=>NC-2g-HG-u1.82;Opt-HVACSystem=>elec-baseboard+AC;,true,NA,NA,NA,NC-2g-HG-u1.82,NA,NA,H2KCodeLibFile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,elec-baseboard+AC,TORONTO,NA,NA,as-found,NA,NA,NA,TORONTO,ONTARIO,68.5,2.9,0,4.1,22.7,68.5,0,31.5,132.5,2.4,30492.3,609.0,0.0,0.0,0.0,126,3520,2.422,2.56,89.1,1,7471.7,12491.3,0.0,3159.1,62.5,14.1,3147.7,491.4,3639.1,0.0,0.0,0.0,3639.1,0.0,true,1,1,2.5605640000000003,aa1b474d0b886111316a48b7fbdb27a6,aa1b474d0b886111316a48b7fbdb27a6,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,88.07,129.118,0,7.123,0.0,34.59,25.571,436.27,0,0,185.338,54.53,TORONTO,ONTARIO,Attic/hip,304.4,,Two,SingleDetached,820.1,TORONTO,13.6,13.6,0,0,13.6,0,0,13.6,0.606,0.606,0,0,0.606,0,0,0.606,0.256,0.256,0,0,0.256,0,0,0.256,Zone 5,,Natural gas,ref-C.h2k,sim-63.choices,HTAP-options.json,General,HTAP-work-2,63,HTAP-sim-63,Details in JSON output,0.0,0.0,0.0,16892.57,0.0,0.0,5333.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16892.57,5333.09,0,Details in JSON output,Details in JSON output,true,22225.66,S,Opt-CasementWindows=>NC-2g-MG-u1.65;Opt-HVACSystem=>elec-baseboard+AC;,true,NA,NA,NA,NC-2g-MG-u1.65,NA,NA,H2KCodeLibFile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,elec-baseboard+AC,TORONTO,NA,NA,as-found,NA,NA,NA,TORONTO,ONTARIO,74.8,2.5,0,2.6,22.7,74.8,0,31.5,136.8,2.4,31684.9,610.6,0.0,0.0,0.0,122,3520,2.554,2.66,93.5,1,4944.9,12120.6,0.0,3281.1,68.2,7.7,3268.87,492.24,3761.12,0.0,0.0,0.0,3761.12,0.0,true,1,1,2.658268,aa1b474d0b886111316a48b7fbdb27a6,aa1b474d0b886111316a48b7fbdb27a6,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,88.07,129.118,0,7.123,0.0,34.59,25.571,436.27,0,0,185.338,54.53,TORONTO,ONTARIO,Attic/hip,304.4,,Two,SingleDetached,820.1,TORONTO,13.6,13.6,0,0,13.6,0,0,13.6,0.735,0.735,0,0,0.735,0,0,0.735,0.256,0.256,0,0,0.256,0,0,0.256,Zone 5,,Natural gas,ref-C.h2k,sim-64.choices,HTAP-options.json,General,HTAP-work-3,64,HTAP-sim-64,Details in JSON output,0.0,0.0,0.0,18841.26,0.0,0.0,5188.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18841.26,5188.41,0,Details in JSON output,Details in JSON output,true,24029.67,S,Opt-CasementWindows=>NC-3g-MG-u1.36;Opt-HVACSystem=>elec-baseboard+AC;,true,NA,NA,NA,NC-3g-MG-u1.36,NA,NA,H2KCodeLibFile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,elec-baseboard+AC,TORONTO,NA,NA,as-found,NA,NA,NA,TORONTO,ONTARIO,68.6,2.5,0,2.6,22.7,68.6,0,31.5,130.6,2.4,29961.0,610.7,0.0,0.0,0.0,115,3520,2.814,2.57,87.9,1,4858.9,11488.3,0.0,3106.0,62.6,7.7,3093.72,492.29,3586.01,0.0,0.0,0.0,3586.01,0.0,true,1,1,2.5695729999999997,aa1b474d0b886111316a48b7fbdb27a6,aa1b474d0b886111316a48b7fbdb27a6,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,88.07,129.118,0,7.123,0.0,34.59,25.571,436.27,0,0,185.338,54.53,TORONTO,ONTARIO,Attic/hip,304.4,,Two,SingleDetached,820.1,TORONTO,13.6,13.6,0,0,13.6,0,0,13.6,0.877,0.877,0,0,0.877,0,0,0.877,0.168,0.168,0,0,0.168,0,0,0.168,Zone 5,,Natural gas,ref-C.h2k,sim-65.choices,HTAP-options.json,General,HTAP-work-0,65,HTAP-sim-65,Details in JSON output,0.0,0.0,0.0,19909.51,0.0,0.0,4822.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19909.51,4822.77,0,Details in JSON output,Details in JSON output,true,24732.28,S,Opt-CasementWindows=>NC-3g-LG-u1.14;Opt-HVACSystem=>elec-baseboard+AC;,true,NA,NA,NA,NC-3g-LG-u1.14,NA,NA,H2KCodeLibFile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,elec-baseboard+AC,TORONTO,NA,NA,as-found,NA,NA,NA,TORONTO,ONTARIO,68.7,2.4,0,2.2,22.7,68.7,0,31.5,129.5,2.4,29664.3,610.6,0.0,0.0,0.0,110,3520,3.05,2.91,87.6,1,3865.0,11008.4,0.0,3075.8,62.7,5.9,3063.57,492.23,3555.81,0.0,0.0,0.0,3555.81,0.0,true,1,1,2.90629,aa1b474d0b886111316a48b7fbdb27a6,aa1b474d0b886111316a48b7fbdb27a6,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,88.07,129.118,0,7.123,0.0,34.59,25.571,436.27,0,0,185.338,54.53,TORONTO,ONTARIO,Attic/hip,304.4,,Two,SingleDetached,820.1,TORONTO,13.6,13.6,0,0,13.6,0,0,13.6,0.926,0.926,0,0,0.926,0,0,0.926,0.256,0.256,0,0,0.256,0,0,0.256,Zone 5,,Natural gas,ref-C.h2k,sim-66.choices,HTAP-options.json,General,HTAP-work-1,66,HTAP-sim-66,Details in JSON output,0.0,0.0,0.0,21318.21,0.0,0.0,4920.6900000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21318.21,4920.6900000000005,0,Details in JSON output,Details in JSON output,true,26238.899999999998,S,Opt-CasementWindows=>NC-3g-MG-u1.08;Opt-HVACSystem=>elec-baseboard+AC;,true,NA,NA,NA,NC-3g-MG-u1.08,NA,NA,H2KCodeLibFile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,elec-baseboard+AC,TORONTO,NA,NA,as-found,NA,NA,NA,TORONTO,ONTARIO,62.8,2.5,0,2.6,22.7,62.8,0,31.5,124.7,2.4,28309.8,610.8,0.0,0.0,0.0,109,3520,3.122,2.94,82.5,1,4775.8,10877.6,0.0,2938.3,57.3,7.6,2925.96,492.34,3418.3,0.0,0.0,0.0,3418.3,0.0,true,1,1,2.936114,aa1b474d0b886111316a48b7fbdb27a6,aa1b474d0b886111316a48b7fbdb27a6,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,88.07,129.118,0,7.123,0.0,34.59,25.571,436.27,0,0,179.868,60.0,TORONTO,ONTARIO,Attic/hip,304.4,,Two,SingleDetached,820.1,TORONTO,15.0,15.0,0,0,15.0,0,0,15.0,0.623,0.623,0,0,0.623,0,0,0.623,0.278,0.278,0,0,0.278,0,0,0.278,Zone 5,,Natural gas,ref-D.h2k,sim-67.choices,HTAP-options.json,General,HTAP-work-2,67,HTAP-sim-67,Details in JSON output,0.0,0.0,0.0,17941.27,0.0,0.0,5665.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17941.27,5665.49,0,Details in JSON output,Details in JSON output,true,23606.760000000002,S,Opt-CasementWindows=>NBC-zone5-window;Opt-HVACSystem=>elec-baseboard+AC;,true,NA,NA,NA,NBC-zone5-window,NA,NA,H2KCodeLibFile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,elec-baseboard+AC,TORONTO,NA,NA,as-found,NA,NA,NA,TORONTO,ONTARIO,72.6,2.6,0,3.0,22.7,72.6,0,31.5,135.6,2.4,31342.6,610.7,0.0,0.0,0.0,124,3520,2.482,3.01,91.9,1,5802.2,12324.3,0.0,3246.4,66.2,9.1,3234.1,492.31,3726.4,0.0,0.0,0.0,3726.4,0.0,true,1,1,3.00571,aa1b474d0b886111316a48b7fbdb27a6,aa1b474d0b886111316a48b7fbdb27a6,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,88.07,129.118,0,7.123,0.0,34.59,25.571,436.27,0,0,179.868,60.0,TORONTO,ONTARIO,Attic/hip,304.4,,Two,SingleDetached,820.1,TORONTO,15.0,15.0,0,0,15.0,0,0,15.0,0.55,0.55,0,0,0.55,0,0,0.55,0.493,0.493,0,0,0.493,0,0,0.493,Zone 5,,Natural gas,ref-D.h2k,sim-68.choices,HTAP-options.json,General,HTAP-work-3,68,HTAP-sim-68,Details in JSON output,0.0,0.0,0.0,17941.27,0.0,0.0,6470.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17941.27,6470.28,0,Details in JSON output,Details in JSON output,true,24411.55,S,Opt-CasementWindows=>NC-2g-HG-u1.82;Opt-HVACSystem=>elec-baseboard+AC;,true,NA,NA,NA,NC-2g-HG-u1.82,NA,NA,H2KCodeLibFile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,elec-baseboard+AC,TORONTO,NA,NA,as-found,NA,NA,NA,TORONTO,ONTARIO,68.6,3.0,0,5.0,22.7,68.6,0,31.5,133.9,2.4,30907.2,609.0,0.0,0.0,0.0,130,3520,2.312,2.94,90.1,1,8600.5,12841.5,0.0,3201.3,62.6,18.1,3189.85,491.42,3681.28,0.0,0.0,0.0,3681.28,0.0,true,1,1,2.9406410000000003,aa1b474d0b886111316a48b7fbdb27a6,aa1b474d0b886111316a48b7fbdb27a6,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,88.07,129.118,0,7.123,0.0,34.59,25.571,436.27,0,0,179.868,60.0,TORONTO,ONTARIO,Attic/hip,304.4,,Two,SingleDetached,820.1,TORONTO,15.0,15.0,0,0,15.0,0,0,15.0,0.606,0.606,0,0,0.606,0,0,0.606,0.256,0.256,0,0,0.256,0,0,0.256,Zone 5,,Natural gas,ref-D.h2k,sim-69.choices,HTAP-options.json,General,HTAP-work-0,69,HTAP-sim-69,Details in JSON output,0.0,0.0,0.0,18587.1,0.0,0.0,5603.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18587.1,5603.99,0,Details in JSON output,Details in JSON output,true,24191.09,S,Opt-CasementWindows=>NC-2g-MG-u1.65;Opt-HVACSystem=>elec-baseboard+AC;,true,NA,NA,NA,NC-2g-MG-u1.65,NA,NA,H2KCodeLibFile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,elec-baseboard+AC,TORONTO,NA,NA,as-found,NA,NA,NA,TORONTO,ONTARIO,74.9,2.6,0,2.9,22.7,74.9,0,31.5,137.6,2.4,31898.0,610.7,0.0,0.0,0.0,126,3520,2.444,2.97,93.8,1,5549.5,12433.6,0.0,3302.8,68.3,8.7,3290.52,492.28,3782.79,0.0,0.0,0.0,3782.79,0.0,true,1,1,2.97477,aa1b474d0b886111316a48b7fbdb27a6,aa1b474d0b886111316a48b7fbdb27a6,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,88.07,129.118,0,7.123,0.0,34.59,25.571,436.27,0,0,179.868,60.0,TORONTO,ONTARIO,Attic/hip,304.4,,Two,SingleDetached,820.1,TORONTO,15.0,15.0,0,0,15.0,0,0,15.0,0.735,0.735,0,0,0.735,0,0,0.735,0.256,0.256,0,0,0.256,0,0,0.256,Zone 5,,Natural gas,ref-D.h2k,sim-70.choices,HTAP-options.json,General,HTAP-work-1,70,HTAP-sim-70,Details in JSON output,0.0,0.0,0.0,20731.27,0.0,0.0,5333.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20731.27,5333.45,0,Details in JSON output,Details in JSON output,true,26064.72,S,Opt-CasementWindows=>NC-3g-MG-u1.36;Opt-HVACSystem=>elec-baseboard+AC;,true,NA,NA,NA,NC-3g-MG-u1.36,NA,NA,H2KCodeLibFile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,elec-baseboard+AC,TORONTO,NA,NA,as-found,NA,NA,NA,TORONTO,ONTARIO,68.2,2.6,0,2.8,22.7,68.2,0,31.5,130.8,2.4,30025.5,610.8,0.0,0.0,0.0,118,3520,2.708,3.04,87.7,1,5454.8,11737.8,0.0,3112.6,62.2,8.7,3100.27,492.33,3592.6,0.0,0.0,0.0,3592.6,0.0,true,1,1,3.036386,aa1b474d0b886111316a48b7fbdb27a6,aa1b474d0b886111316a48b7fbdb27a6,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
