analysis_BCStepCode|TEDI_compliance,archetype|Area-Basement-m2,archetype|Area-Ceiling-m2,archetype|Area-Crawl-m2,archetype|Area-Door-m2,archetype|Area-DoorWin-m2,archetype|Area-ExposedFloor-m2,archetype|Area-Header-m2,archetype|Area-House-m2,archetype|Area-Slab-m2,archetype|Area-Walkout-m2,archetype|Area-Wall-m2,archetype|Area-Windows-m2,archetype|Base-Locale,archetype|Base-Region,archetype|Ceiling-Type,archetype|Floor-Area-m2,archetype|Front-Orientation,archetype|House-Builder,archetype|House-Storeys,archetype|House-Type,archetype|House-Volume-m3,archetype|Weather-Locale,archetype|Win-Area-m2-E,archetype|Win-Area-m2-N,archetype|Win-Area-m2-NE,archetype|Win-Area-m2-NW,archetype|Win-Area-m2-S,archetype|Win-Area-m2-SE,archetype|Win-Area-m2-SW,archetype|Win-Area-m2-W,archetype|Win-R-value-E,archetype|Win-R-value-N,archetype|Win-R-value-NE,archetype|Win-R-value-NW,archetype|Win-R-value-S,archetype|Win-R-value-SE,archetype|Win-R-value-SW,archetype|Win-R-value-W,archetype|Win-SHGC-E,archetype|Win-SHGC-N,archetype|Win-SHGC-NE,archetype|Win-SHGC-NW,archetype|Win-SHGC-S,archetype|Win-SHGC-SE,archetype|Win-SHGC-SW,archetype|Win-SHGC-W,archetype|climate-zone,archetype|fuel-DHW-presub,archetype|fuel-heating-presub,archetype|h2k-File,configuration|ChoiceFile,configuration|OptionsFile,configuration|Recovered-results,configuration|RunDirectory,configuration|RunNumber,configuration|SaveDirectory,configuration|version,cost-estimates|audit,cost-estimates|byAttribute|Opt-Ceilings,cost-estimates|byAttribute|Opt-AtticCeilings,cost-estimates|byAttribute|Opt-FlatCeilings,cost-estimates|byAttribute|Opt-CathCeilings,cost-estimates|byAttribute|Opt-ACH,cost-estimates|byAttribute|Opt-Windows,cost-estimates|byAttribute|Opt-DWHR,cost-estimates|byAttribute|Opt-AboveGradeWall,cost-estimates|byAttribute|Opt-Heating-Cooling,cost-estimates|byAttribute|Opt-VentSystem,cost-estimates|byAttribute|Opt-DHWSystem,cost-estimates|byAttribute|Opt-FoundationWallExtIns,cost-estimates|byAttribute|Opt-FoundationWallIntIns,cost-estimates|byAttribute|Opt-FoundationSlabBelowGrade,cost-estimates|byAttribute|Opt-FoundationSlabOnGrade,cost-estimates|byAttribute|Opt-FloorHeaderIntIns,cost-estimates|byAttribute|Opt-ExposedFloor,cost-estimates|byBuildingComponent|envelope,cost-estimates|byBuildingComponent|mechanical,cost-estimates|byBuildingComponent|renewable,cost-estimates|bySource,cost-estimates|costing-dimensions,cost-estimates|status,cost-estimates|total,input|GOconfig_rotate,input|House-ListOfUpgrades,input|House-Upgraded,input|Opt-ACH,input|Opt-AboveGradeWall,input|Opt-AtticCeilings,input|Opt-Baseloads,input|Opt-CathCeilings,input|Opt-Ceilings,input|Opt-DBFiles,input|Opt-DHWSystem,input|Opt-DWHR,input|Opt-DoorWindows,input|Opt-Doors,input|Opt-ExposedFloor,input|Opt-FlatCeilings,input|Opt-FloorHeaderIntIns,input|Opt-FoundationSlabBelowGrade,input|Opt-FoundationSlabOnGrade,input|Opt-FoundationWallExtIns,input|Opt-FoundationWallIntIns,input|Opt-FuelCost,input|Opt-H2K-PV,input|Opt-HRVspec,input|Opt-Heating-Cooling,input|Opt-Location,input|Opt-ResultHouseCode,input|Opt-Ruleset,input|Opt-Skylights,input|Opt-Specifications,input|Opt-Temperatures,input|Opt-VentSystem,input|Opt-WindowDistribution,input|Opt-Windows,input|Ruleset-Fuel-Source,input|Ruleset-Ventilation,input|Run-Locale,input|Run-Region,input|upgrade-package-list,output|AnnDHWLoad-GJ,output|AuxEnergyReq-HeatingGJ,output|AvgAirConditioning-COP,output|ERS-Value,output|Energy-CoolingGJ,output|Energy-DHWGJ,output|Energy-HeatingGJ,output|Energy-PV-kWh,output|Energy-PlugGJ,output|Energy-Total-GJ,output|Energy-VentGJ,output|EnergyEleckWh,output|EnergyGasM3,output|EnergyOil_l,output|EnergyProp_L,output|EnergyWood_cord,output|EnvAGBsemntHL-GJ,output|EnvAirLkVntHL-GJ,output|EnvBGBsemntHL-GJ,output|EnvBsemntFHHL-GJ,output|EnvCeilHL-GJ,output|EnvCrawlHL-GJ,output|EnvDoorHL-GJ,output|EnvFABsemntHL-GJ,output|EnvFloorHL-GJ,output|EnvPonyWallHL-GJ,output|EnvSlabHL-GJ,output|EnvTotalHL-GJ,output|EnvWallHL-GJ,output|EnvWinHL-GJ,output|Gross-HeatLoss-GJ,output|HDDs,output|HotWaterElec-GJ,output|HotWaterGas-GJ,output|HotWaterOil-GJ,output|HotWaterProp-GJ,output|HotWaterWood-GJ,output|House-R-Value(SI),output|LapsedTime,output|MEUI_kWh_m2,output|NumTries,output|PEAK-Cooling-W,output|PEAK-Heating-W,output|Ref-En-Total-GJ,output|SimplePaybackYrs,output|SpcHeatElec-GJ,output|SpcHeatGas-GJ,output|SpcHeatOil-GJ,output|SpcHeatProp-GJ,output|SpcHeatWood-GJ,output|TEDI_kWh_m2,output|TotalAirConditioning-LoadGJ,output|Useful-Solar-Gain-GJ,output|Util-Bill-Elec,output|Util-Bill-Gas,output|Util-Bill-Net,output|Util-Bill-Oil,output|Util-Bill-Prop,output|Util-Bill-Wood,output|Util-Bill-gross,output|Util-PV-revenue,status|H2KDirCheckSumMatch,status|H2KDirCopyAttempts,status|H2KExecutionAttempts,status|H2KExecutionTime,status|MD5master,status|MD5workingcopy,status|errors,status|infoMsgs,status|processingtime,status|substitute-h2k-err-msgs,status|success,status|warnings,
Step 1,58.17,62.1,0,3.366,0.0,0,14.387,233.818,0,0,145.7,8.264,OTTAWA,ONTARIO,Attic/gable,132.0,S,,Two,SingleDetached,456.8,VANCOUVER,1.7,2.1,0,0,2.7,0,0,1.7,0.26,0.26,0,0,0.26,0,0,0.26,0.632,0.633,0,0,0.635,0,0,0.632,Zone 4,,Natural gas,roadmapping-pre-1946.h2k,sim-11.choices,HTAP-options.json,General,HTAP-work-10,11,HTAP-sim-11,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4170.0,0.0,2318.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6488.219999999999,0,Details in JSON output,Details in JSON output,true,6488.219999999999,S,Opt-DHWSystem=>HPHotWater;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_10,Generic_Wall_R-07-eff,NA,NBC-Baseloads,NA,CeilR20,H2KCodeLibFile,HPHotWater,NA,NA,NA,VintageR3,NA,NA,uninsulated,NA,NA,VintageR5,rates2016,NA,NA,NBC-elec-heat,VANCOUVER,General,ArchetypeRoadmapping_oil,NA,NA,NA,NA,NA,dbl-clear-u3.85,,,VANCOUVER,BRITISH COLUMBIA,{},15.4,60.2,0.0,0,0.0,6.7,60.2,0,26.3,93.2,0.0,25883.4,0.0,0.0,0.0,0.0,5.3,19.6,11.0,1.4,4.4,0.0,2.7,8.6,0.0,0.0,0.0,91.3,36.9,10.0,91.3,2825,6.7,0.0,0.0,0.0,0.0,1.215,7.23,140.8,1,2580.5,10484.1,0.0,1546.1,60.2,0.0,0.0,0.0,0.0,126.8,0.0,8.3,2026.12,0.0,2026.12,0.0,0.0,0.0,2026.12,0.0,true,1,1,7.2329184,f1e81679d73e423062fa2b3ea1784fee,f1e81679d73e423062fa2b3ea1784fee,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,58.17,62.1,0,3.366,0.0,0,14.387,233.818,0,0,145.7,8.264,OTTAWA,ONTARIO,Attic/gable,132.0,S,,Two,SingleDetached,456.8,VANCOUVER,1.7,2.1,0,0,2.7,0,0,1.7,0.26,0.26,0,0,0.26,0,0,0.26,0.632,0.633,0,0,0.635,0,0,0.632,Zone 4,,Natural gas,roadmapping-pre-1946.h2k,sim-12.choices,HTAP-options.json,General,HTAP-work-11,12,HTAP-sim-12,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4046.25,0.0,1743.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5789.34,0,Details in JSON output,Details in JSON output,true,5789.34,S,Opt-DHWSystem=>GasInstantaneous;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_10,Generic_Wall_R-07-eff,NA,NBC-Baseloads,NA,CeilR20,H2KCodeLibFile,GasInstantaneous,NA,NA,NA,VintageR3,NA,NA,uninsulated,NA,NA,VintageR5,rates2016,NA,NA,NBC-elec-heat,VANCOUVER,General,ArchetypeRoadmapping_oil,NA,NA,NA,NA,NA,dbl-clear-u3.85,,,VANCOUVER,BRITISH COLUMBIA,{},15.4,56.8,0.0,0,0.0,16.2,56.8,0,26.3,99.3,0.0,23079.3,434.3,0.0,0.0,0.0,5.5,18.8,11.5,1.4,4.4,0.0,2.7,6.8,0.0,0.0,0.0,91.3,36.9,10.0,91.3,2825,0.0,16.2,0.0,0.0,0.0,1.215,11.36,153.6,1,2580.5,10362.8,0.0,1748.5,56.8,0.0,0.0,0.0,0.0,119.5,0.0,8.0,1829.27,399.24,2228.51,0.0,0.0,0.0,2228.51,0.0,true,1,1,11.3625049,f1e81679d73e423062fa2b3ea1784fee,f1e81679d73e423062fa2b3ea1784fee,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,58.17,62.1,0,3.366,0.0,0,14.387,233.818,0,0,145.7,8.264,OTTAWA,ONTARIO,Attic/gable,132.0,S,,Two,SingleDetached,456.8,VANCOUVER,1.7,2.1,0,0,2.7,0,0,1.7,0.26,0.26,0,0,0.26,0,0,0.26,0.632,0.633,0,0,0.635,0,0,0.632,Zone 4,,Natural gas,roadmapping-pre-1946.h2k,sim-13.choices,HTAP-options.json,General,HTAP-work-12,13,HTAP-sim-13,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4170.0,0,Details in JSON output,Details in JSON output,true,4170.0,S,Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_10,Generic_Wall_R-07-eff,NA,NBC-Baseloads,NA,CeilR20,H2KCodeLibFile,vintageGasEF0.55,NA,NA,NA,VintageR3,NA,NA,uninsulated,NA,NA,VintageR5,rates2016,NA,NA,NBC-elec-heat,VANCOUVER,General,ArchetypeRoadmapping_gas,NA,NA,NA,NA,NA,dbl-clear-u3.85,,,VANCOUVER,BRITISH COLUMBIA,{},15.4,53.5,0.0,0,0.0,28.0,53.5,0,26.3,107.8,0.0,22173.2,750.8,0.0,0.0,0.0,5.9,19.7,12.4,1.5,4.4,0.0,2.7,3.5,0.0,0.0,0.0,93.6,36.9,10.0,93.6,2825,0.0,28.0,0.0,0.0,0.0,1.215,11.37,171.5,1,2580.5,10484.1,0.0,1851.9,53.5,0.0,0.0,0.0,0.0,112.7,0.0,7.6,1765.66,566.21,2331.87,0.0,0.0,0.0,2331.87,0.0,true,1,1,11.368758,f1e81679d73e423062fa2b3ea1784fee,f1e81679d73e423062fa2b3ea1784fee,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,58.17,62.1,0,3.366,0.0,0,14.387,233.818,0,0,145.7,8.264,OTTAWA,ONTARIO,Attic/gable,132.0,S,,Two,SingleDetached,456.8,VANCOUVER,1.7,2.1,0,0,2.7,0,0,1.7,0.26,0.26,0,0,0.26,0,0,0.26,0.632,0.633,0,0,0.635,0,0,0.632,Zone 4,,Natural gas,roadmapping-pre-1946.h2k,sim-14.choices,HTAP-options.json,General,HTAP-work-13,14,HTAP-sim-14,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4046.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4046.25,0,Details in JSON output,Details in JSON output,true,4046.25,S,Opt-DHWSystem=>ElecIDEAL;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_10,Generic_Wall_R-07-eff,NA,NBC-Baseloads,NA,CeilR20,H2KCodeLibFile,ElecIDEAL,NA,NA,NA,VintageR3,NA,NA,uninsulated,NA,NA,VintageR5,rates2016,NA,NA,NBC-elec-heat,VANCOUVER,General,ArchetypeRoadmapping_gas,NA,NA,NA,NA,NA,dbl-clear-u3.85,,,VANCOUVER,BRITISH COLUMBIA,{},15.4,57.0,0.0,0,0.0,15.4,57.0,0,26.3,98.6,0.0,27396.5,0.0,0.0,0.0,0.0,5.5,18.8,11.5,1.4,4.4,0.0,2.7,6.9,0.0,0.0,0.0,91.3,36.9,10.0,91.3,2825,15.4,0.0,0.0,0.0,0.0,1.215,11.28,152.2,1,2580.5,10362.8,0.0,1652.3,57.0,0.0,0.0,0.0,0.0,119.9,0.0,8.1,2132.33,0.0,2132.33,0.0,0.0,0.0,2132.33,0.0,true,1,1,11.282237,f1e81679d73e423062fa2b3ea1784fee,f1e81679d73e423062fa2b3ea1784fee,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,58.17,62.1,0,3.366,0.0,0,14.387,233.818,0,0,145.7,8.264,OTTAWA,ONTARIO,Attic/gable,132.0,S,,Two,SingleDetached,456.8,VANCOUVER,1.7,2.1,0,0,2.7,0,0,1.7,0.26,0.26,0,0,0.26,0,0,0.26,0.632,0.633,0,0,0.635,0,0,0.632,Zone 4,,Natural gas,roadmapping-pre-1946.h2k,sim-15.choices,HTAP-options.json,General,HTAP-work-14,15,HTAP-sim-15,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4046.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4046.25,0,Details in JSON output,Details in JSON output,true,4046.25,S,Opt-DHWSystem=>elec_tankless_ef0.96;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_10,Generic_Wall_R-07-eff,NA,NBC-Baseloads,NA,CeilR20,H2KCodeLibFile,elec_tankless_ef0.96,NA,NA,NA,VintageR3,NA,NA,uninsulated,NA,NA,VintageR5,rates2016,NA,NA,NBC-elec-heat,VANCOUVER,General,ArchetypeRoadmapping_gas,NA,NA,NA,NA,NA,dbl-clear-u3.85,,,VANCOUVER,BRITISH COLUMBIA,{},15.4,56.6,0.0,0,0.0,16.0,56.6,0,26.3,98.9,0.0,27483.1,0.0,0.0,0.0,0.0,5.5,18.8,11.6,1.4,4.4,0.0,2.7,6.6,0.0,0.0,0.0,91.4,36.9,10.0,91.4,2825,16.0,0.0,0.0,0.0,0.0,1.215,7.08,152.9,1,2580.5,10362.8,0.0,1658.4,56.6,0.0,0.0,0.0,0.0,119.2,0.0,8.0,2138.42,0.0,2138.42,0.0,0.0,0.0,2138.42,0.0,true,1,1,7.0750751,f1e81679d73e423062fa2b3ea1784fee,f1e81679d73e423062fa2b3ea1784fee,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,58.17,62.1,0,3.366,0.0,0,14.387,233.818,0,0,145.7,8.264,OTTAWA,ONTARIO,Attic/gable,132.0,S,,Two,SingleDetached,456.8,VANCOUVER,1.7,2.1,0,0,2.7,0,0,1.7,0.26,0.26,0,0,0.26,0,0,0.26,0.632,0.633,0,0,0.635,0,0,0.632,Zone 4,,Natural gas,roadmapping-pre-1946.h2k,sim-16.choices,HTAP-options.json,General,HTAP-work-15,16,HTAP-sim-16,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4170.0,0.0,2318.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6488.219999999999,0,Details in JSON output,Details in JSON output,true,6488.219999999999,S,Opt-DHWSystem=>elec_heatpump_ef2.30;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_10,Generic_Wall_R-07-eff,NA,NBC-Baseloads,NA,CeilR20,H2KCodeLibFile,elec_heatpump_ef2.30,NA,NA,NA,VintageR3,NA,NA,uninsulated,NA,NA,VintageR5,rates2016,NA,NA,NBC-elec-heat,VANCOUVER,General,ArchetypeRoadmapping_gas,NA,NA,NA,NA,NA,dbl-clear-u3.85,,,VANCOUVER,BRITISH COLUMBIA,{},15.4,60.6,0.0,0,0.0,7.4,60.6,0,26.3,94.3,0.0,26198.7,0.0,0.0,0.0,0.0,5.3,19.6,11.0,1.4,4.4,0.0,2.7,8.9,0.0,0.0,0.0,91.2,36.9,10.0,91.2,2825,7.4,0.0,0.0,0.0,0.0,1.215,11.25,143.2,1,2580.5,10484.1,0.0,1568.3,60.6,0.0,0.0,0.0,0.0,127.6,0.0,8.4,2048.26,0.0,2048.26,0.0,0.0,0.0,2048.26,0.0,true,1,1,11.2457581,f1e81679d73e423062fa2b3ea1784fee,f1e81679d73e423062fa2b3ea1784fee,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,58.17,62.1,0,3.366,0.0,0,14.387,233.818,0,0,145.7,8.264,OTTAWA,ONTARIO,Attic/gable,132.0,S,,Two,SingleDetached,456.8,VANCOUVER,1.7,2.1,0,0,2.7,0,0,1.7,0.26,0.26,0,0,0.26,0,0,0.26,0.632,0.633,0,0,0.635,0,0,0.632,Zone 4,,Natural gas,roadmapping-pre-1946.h2k,sim-17.choices,HTAP-options.json,General,HTAP-work-16,17,HTAP-sim-17,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4170.0,0.0,2318.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6488.219999999999,0,Details in JSON output,Details in JSON output,true,6488.219999999999,S,Opt-DHWSystem=>HPHotWater;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_10,Generic_Wall_R-07-eff,NA,NBC-Baseloads,NA,CeilR20,H2KCodeLibFile,HPHotWater,NA,NA,NA,VintageR3,NA,NA,uninsulated,NA,NA,VintageR5,rates2016,NA,NA,NBC-elec-heat,VANCOUVER,General,ArchetypeRoadmapping_gas,NA,NA,NA,NA,NA,dbl-clear-u3.85,,,VANCOUVER,BRITISH COLUMBIA,{},15.4,60.2,0.0,0,0.0,6.7,60.2,0,26.3,93.2,0.0,25883.4,0.0,0.0,0.0,0.0,5.3,19.6,11.0,1.4,4.4,0.0,2.7,8.6,0.0,0.0,0.0,91.3,36.9,10.0,91.3,2825,6.7,0.0,0.0,0.0,0.0,1.215,6.72,140.8,1,2580.5,10484.1,0.0,1546.1,60.2,0.0,0.0,0.0,0.0,126.8,0.0,8.3,2026.12,0.0,2026.12,0.0,0.0,0.0,2026.12,0.0,true,1,1,6.7157583,f1e81679d73e423062fa2b3ea1784fee,f1e81679d73e423062fa2b3ea1784fee,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,58.17,62.1,0,3.366,0.0,0,14.387,233.818,0,0,145.7,8.264,OTTAWA,ONTARIO,Attic/gable,132.0,S,,Two,SingleDetached,456.8,VANCOUVER,1.7,2.1,0,0,2.7,0,0,1.7,0.26,0.26,0,0,0.26,0,0,0.26,0.632,0.633,0,0,0.635,0,0,0.632,Zone 4,,Natural gas,roadmapping-pre-1946.h2k,sim-18.choices,HTAP-options.json,General,HTAP-work-17,18,HTAP-sim-18,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4046.25,0.0,1743.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5789.34,0,Details in JSON output,Details in JSON output,true,5789.34,S,Opt-DHWSystem=>GasInstantaneous;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_10,Generic_Wall_R-07-eff,NA,NBC-Baseloads,NA,CeilR20,H2KCodeLibFile,GasInstantaneous,NA,NA,NA,VintageR3,NA,NA,uninsulated,NA,NA,VintageR5,rates2016,NA,NA,NBC-elec-heat,VANCOUVER,General,ArchetypeRoadmapping_gas,NA,NA,NA,NA,NA,dbl-clear-u3.85,,,VANCOUVER,BRITISH COLUMBIA,{},15.4,56.8,0.0,0,0.0,16.2,56.8,0,26.3,99.3,0.0,23079.3,434.3,0.0,0.0,0.0,5.5,18.8,11.5,1.4,4.4,0.0,2.7,6.8,0.0,0.0,0.0,91.3,36.9,10.0,91.3,2825,0.0,16.2,0.0,0.0,0.0,1.215,10.59,153.6,1,2580.5,10362.8,0.0,1748.5,56.8,0.0,0.0,0.0,0.0,119.5,0.0,8.0,1829.27,399.24,2228.51,0.0,0.0,0.0,2228.51,0.0,true,1,1,10.5874916,f1e81679d73e423062fa2b3ea1784fee,f1e81679d73e423062fa2b3ea1784fee,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,58.17,62.1,0,3.366,0.0,0,14.387,233.818,0,0,145.7,8.264,OTTAWA,ONTARIO,Attic/gable,132.0,S,,Two,SingleDetached,456.8,CALGARY,1.7,2.1,0,0,2.7,0,0,1.7,0.3,0.3,0,0,0.3,0,0,0.3,0.631,0.633,0,0,0.635,0,0,0.631,Zone 7a,,Natural gas,roadmapping-pre-1946.h2k,sim-19.choices,HTAP-options.json,General,HTAP-work-18,19,HTAP-sim-19,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7016.25,0.0,660.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7676.64,0,Details in JSON output,Details in JSON output,true,7676.64,S,Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_10,Generic_Wall_R-07-eff,NA,NBC-Baseloads,NA,CeilR20,H2KCodeLibFile,vintageElecEF0.92,NA,NA,NA,VintageR3,NA,NA,uninsulated,NA,NA,VintageR5,rates2016,NA,NA,NBC-elec-heat,CALGARY,General,ArchetypeRoadmapping_elec,NA,NA,NA,NA,NA,dbl-clear-u3.33,,,CALGARY,ALBERTA,{},17.1,116.2,0.0,0,0.0,18.5,116.2,0,26.3,161.0,0.0,44712.1,0.0,0.0,0.0,0.0,8.7,44.5,18.0,2.3,7.2,0.0,4.3,11.4,0.0,0.0,0.0,158.2,59.5,13.8,158.2,5000,18.5,0.0,0.0,0.0,0.0,1.243,11.88,283.4,1,2232.3,21021.9,0.0,2867.9,116.2,0.0,0.0,0.0,0.0,244.5,0.0,13.9,3347.9,0.0,3347.9,0.0,0.0,0.0,3347.9,0.0,true,1,1,11.884776,f1e81679d73e423062fa2b3ea1784fee,f1e81679d73e423062fa2b3ea1784fee,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,58.17,62.1,0,3.366,0.0,0,14.387,233.818,0,0,145.7,8.264,OTTAWA,ONTARIO,Attic/gable,132.0,S,,Two,SingleDetached,456.8,CALGARY,1.7,2.1,0,0,2.7,0,0,1.7,0.3,0.3,0,0,0.3,0,0,0.3,0.631,0.633,0,0,0.635,0,0,0.631,Zone 7a,,Natural gas,roadmapping-pre-1946.h2k,sim-20.choices,HTAP-options.json,General,HTAP-work-19,20,HTAP-sim-20,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7016.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7016.25,0,Details in JSON output,Details in JSON output,true,7016.25,S,Opt-DHWSystem=>ElecIDEAL;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_10,Generic_Wall_R-07-eff,NA,NBC-Baseloads,NA,CeilR20,H2KCodeLibFile,ElecIDEAL,NA,NA,NA,VintageR3,NA,NA,uninsulated,NA,NA,VintageR5,rates2016,NA,NA,NBC-elec-heat,CALGARY,General,ArchetypeRoadmapping_elec,NA,NA,NA,NA,NA,dbl-clear-u3.33,,,CALGARY,ALBERTA,{},17.1,117.0,0.0,0,0.0,17.1,117.0,0,26.3,160.4,0.0,44552.1,0.0,0.0,0.0,0.0,8.7,44.5,17.8,2.3,7.2,0.0,4.3,11.9,0.0,0.0,0.0,158.0,59.5,13.8,158.0,5000,17.1,0.0,0.0,0.0,0.0,1.243,12.17,282.2,1,2232.3,21021.9,0.0,2856.7,117.0,0.0,0.0,0.0,0.0,246.2,0.0,13.9,3336.66,0.0,3336.66,0.0,0.0,0.0,3336.66,0.0,true,1,1,12.1674089,f1e81679d73e423062fa2b3ea1784fee,f1e81679d73e423062fa2b3ea1784fee,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,58.17,62.1,0,3.366,0.0,0,14.387,233.818,0,0,145.7,8.264,OTTAWA,ONTARIO,Attic/gable,132.0,S,,Two,SingleDetached,456.8,CALGARY,1.7,2.1,0,0,2.7,0,0,1.7,0.3,0.3,0,0,0.3,0,0,0.3,0.631,0.633,0,0,0.635,0,0,0.631,Zone 7a,,Natural gas,roadmapping-pre-1946.h2k,sim-21.choices,HTAP-options.json,General,HTAP-work-20,21,HTAP-sim-21,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7016.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7016.25,0,Details in JSON output,Details in JSON output,true,7016.25,S,Opt-DHWSystem=>elec_tankless_ef0.96;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_10,Generic_Wall_R-07-eff,NA,NBC-Baseloads,NA,CeilR20,H2KCodeLibFile,elec_tankless_ef0.96,NA,NA,NA,VintageR3,NA,NA,uninsulated,NA,NA,VintageR5,rates2016,NA,NA,NBC-elec-heat,CALGARY,General,ArchetypeRoadmapping_elec,NA,NA,NA,NA,NA,dbl-clear-u3.33,,,CALGARY,ALBERTA,{},17.1,116.6,0.0,0,0.0,17.8,116.6,0,26.3,160.7,0.0,44633.9,0.0,0.0,0.0,0.0,8.7,44.5,17.9,2.3,7.2,0.0,4.3,11.6,0.0,0.0,0.0,158.1,59.5,13.8,158.1,5000,17.8,0.0,0.0,0.0,0.0,1.243,7.45,282.8,1,2232.3,21021.9,0.0,2862.4,116.6,0.0,0.0,0.0,0.0,245.3,0.0,13.9,3342.41,0.0,3342.41,0.0,0.0,0.0,3342.41,0.0,true,1,1,7.447076399999999,f1e81679d73e423062fa2b3ea1784fee,f1e81679d73e423062fa2b3ea1784fee,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,58.17,62.1,0,3.366,0.0,0,14.387,233.818,0,0,145.7,8.264,OTTAWA,ONTARIO,Attic/gable,132.0,S,,Two,SingleDetached,456.8,CALGARY,1.7,2.1,0,0,2.7,0,0,1.7,0.3,0.3,0,0,0.3,0,0,0.3,0.631,0.633,0,0,0.635,0,0,0.631,Zone 7a,,Natural gas,roadmapping-pre-1946.h2k,sim-22.choices,HTAP-options.json,General,HTAP-work-21,22,HTAP-sim-22,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7140.0,0.0,2318.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9458.22,0,Details in JSON output,Details in JSON output,true,9458.22,S,Opt-DHWSystem=>elec_heatpump_ef2.30;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_10,Generic_Wall_R-07-eff,NA,NBC-Baseloads,NA,CeilR20,H2KCodeLibFile,elec_heatpump_ef2.30,NA,NA,NA,VintageR3,NA,NA,uninsulated,NA,NA,VintageR5,rates2016,NA,NA,NBC-elec-heat,CALGARY,General,ArchetypeRoadmapping_elec,NA,NA,NA,NA,NA,dbl-clear-u3.33,,,CALGARY,ALBERTA,{},17.1,122.7,0.0,0,0.0,8.2,122.7,0,26.3,157.2,0.0,43653.0,0.0,0.0,0.0,0.0,8.4,46.4,17.2,2.2,7.2,0.0,4.3,14.3,0.0,0.0,0.0,158.9,59.5,13.8,158.9,5000,8.2,0.0,0.0,0.0,0.0,1.243,10.9,275.4,1,2232.3,21367.0,0.0,2793.5,122.7,0.0,0.0,0.0,0.0,258.1,0.0,14.2,3273.55,0.0,3273.55,0.0,0.0,0.0,3273.55,0.0,true,1,1,10.9034279,f1e81679d73e423062fa2b3ea1784fee,f1e81679d73e423062fa2b3ea1784fee,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
