myID,myBatchname,archetype|Area-Wall-m2,archetype|Area-Windows-m2,archetype|Base-Locale,archetype|Floor-Area-m2,archetype|House-Storeys,archetype|House-Type,archetype|House-Volume-m3,archetype|climate-zone,archetype|fuel-DHW-presub,archetype|fuel-heating-presub,archetype|h2k-File,cost-estimates|byAttribute|Opt-Ceilings,cost-estimates|byAttribute|Opt-AtticCeilings,cost-estimates|byAttribute|Opt-FlatCeilings,cost-estimates|byAttribute|Opt-CathCeilings,cost-estimates|byAttribute|Opt-ACH,cost-estimates|byAttribute|Opt-CasementWindows,cost-estimates|byAttribute|Opt-DWHRSystem,cost-estimates|byAttribute|Opt-GenericWall_1Layer_definitions,cost-estimates|byAttribute|Opt-HVACSystem,cost-estimates|byAttribute|Opt-HRVonly,cost-estimates|byAttribute|Opt-DHWSystem,cost-estimates|byAttribute|Opt-FoundationWallExtIns,cost-estimates|byAttribute|Opt-FoundationWallIntIns,cost-estimates|byAttribute|Opt-FoundationSlabBelowGrade,cost-estimates|byAttribute|Opt-FoundationSlabOnGrade,cost-estimates|byAttribute|Opt-FloorHeaderIntIns,cost-estimates|byAttribute|Opt-ExposedFloor,cost-estimates|byBuildingComponent|envelope,cost-estimates|byBuildingComponent|mechanical,cost-estimates|byBuildingComponent|renewable,cost-estimates|bySource,cost-estimates|total,input|House-ListOfUpgrades,input|House-Upgraded,input|Opt-ACH,input|Opt-Baseloads,input|Opt-CasementWindows,input|Opt-Ceilings,input|Opt-DHWSystem,input|Opt-DWHRSystem,input|Opt-FlatCeilings,input|Opt-FloorHeaderIntIns,input|Opt-FoundationSlabBelowGrade,input|Opt-FoundationSlabOnGrade,input|Opt-FoundationWallExtIns,input|Opt-FoundationWallIntIns,input|Opt-GenericWall_1Layer_definitions,input|Opt-HRVonly,input|Opt-HRVspec,input|Opt-Heating-Cooling,input|Opt-Location,input|Opt-Ruleset,input|Opt-WindowDistribution,input|Ruleset-Fuel-Source,input|Ruleset-Ventilation,input|Run-Locale,input|Run-Region,input|upgrade-package-list,output|AuxEnergyReq-HeatingGJ,output|AnnDHWLoad-GJ,output|AvgAirConditioning-COP,output|Energy-CoolingGJ,output|Energy-DHWGJ,output|Energy-HeatingGJ,output|Energy-PlugGJ,output|Energy-Total-GJ,output|Energy-VentGJ,output|EnergyEleckWh,output|EnergyGasM3,output|EnergyOil_l,output|EnergyProp_L,output|EnergyWood_cord,output|Gross-HeatLoss-GJ,output|HDDs,output|PEAK-Cooling-W,output|PEAK-Heating-W,status|success,output|SpcHeatHP-GJ,output|SpcHeatElec-GJ,output|SpcHeatGas-GJ,output|SpcHeatOil-GJ,output|SpcHeatWood-GJ,output|SpcHeatProp-GJ,output|HotWaterElec-GJ,output|HotWaterGas-GJ,output|HotWaterOil-GJ,output|HotWaterWood-GJ,output|HotWaterProp-GJ,
id-27,dhw-results.csv,145.7,8.264,OTTAWA,132.0,Two,SingleDetached,456.8,Zone 7a,,Natural gas,roadmapping-pre-1946.h2k,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7016.25,0,Details in JSON output,7016.25,Opt-DHWSystem=>elec_tankless_ef0.96;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_10,NBC-Baseloads,dbl-clear-u3.85,CeilR20,elec_tankless_ef0.96,NA,NA,NA,uninsulated,NA,NA,VintageR5,Generic_Wall_R-07-eff,NA,NA,NBC-elec-heat,CALGARY,ArchetypeRoadmapping_oil,NA,,,CALGARY,ALBERTA,{},118.7,17.1,0.0,0.0,17.8,118.7,26.3,162.8,0.0,45221.4,0.0,0.0,0.0,0.0,160.3,5000,2249.8,21245.6,true,0,118.7,0.0,0.0,0.0,0.0,17.8,0.0,0.0,0.0,0.0,
id-28,dhw-results.csv,145.7,8.264,OTTAWA,132.0,Two,SingleDetached,456.8,Zone 7a,,Natural gas,roadmapping-pre-1946.h2k,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2318.22,0.0,0.0,0.0,0.0,0.0,0,0.0,9458.22,0,Details in JSON output,9458.22,Opt-DHWSystem=>elec_heatpump_ef2.30;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_10,NBC-Baseloads,dbl-clear-u3.85,CeilR20,elec_heatpump_ef2.30,NA,NA,NA,uninsulated,NA,NA,VintageR5,Generic_Wall_R-07-eff,NA,NA,NBC-elec-heat,CALGARY,ArchetypeRoadmapping_oil,NA,,,CALGARY,ALBERTA,{},124.8,17.1,0.0,0.0,8.2,124.8,26.3,159.3,0.0,44245.2,0.0,0.0,0.0,0.0,161.1,5000,2249.8,21590.8,true,0,124.8,0.0,0.0,0.0,0.0,8.2,0.0,0.0,0.0,0.0,
id-29,dhw-results.csv,145.7,8.264,OTTAWA,132.0,Two,SingleDetached,456.8,Zone 7a,,Natural gas,roadmapping-pre-1946.h2k,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2318.22,0.0,0.0,0.0,0.0,0.0,0,0.0,9458.22,0,Details in JSON output,9458.22,Opt-DHWSystem=>HPHotWater;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_10,NBC-Baseloads,dbl-clear-u3.85,CeilR20,HPHotWater,NA,NA,NA,uninsulated,NA,NA,VintageR5,Generic_Wall_R-07-eff,NA,NA,NBC-elec-heat,CALGARY,ArchetypeRoadmapping_oil,NA,,,CALGARY,ALBERTA,{},124.3,17.1,0.0,0.0,7.4,124.3,26.3,158.0,0.0,43876.8,0.0,0.0,0.0,0.0,161.2,5000,2249.8,21590.8,true,0,124.3,0.0,0.0,0.0,0.0,7.4,0.0,0.0,0.0,0.0,
id-30,dhw-results.csv,145.7,8.264,OTTAWA,132.0,Two,SingleDetached,456.8,Zone 7a,,Natural gas,roadmapping-pre-1946.h2k,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1743.09,0.0,0.0,0.0,0.0,0.0,0,0.0,8759.34,0,Details in JSON output,8759.34,Opt-DHWSystem=>GasInstantaneous;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_10,NBC-Baseloads,dbl-clear-u3.85,CeilR20,GasInstantaneous,NA,NA,NA,uninsulated,NA,NA,VintageR5,Generic_Wall_R-07-eff,NA,NA,NBC-elec-heat,CALGARY,ArchetypeRoadmapping_oil,NA,,,CALGARY,ALBERTA,{},118.9,17.1,0.0,0.0,18.0,118.9,26.3,163.2,0.0,40331.9,482.9,0.0,0.0,0.0,160.2,5000,2249.8,21245.6,true,0,118.9,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,
id-31,dhw-results.csv,145.7,8.264,OTTAWA,132.0,Two,SingleDetached,456.8,Zone 7a,,Natural gas,roadmapping-pre-1946.h2k,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7140.0,0,Details in JSON output,7140.0,Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_10,NBC-Baseloads,dbl-clear-u3.85,CeilR20,vintageGasEF0.55,NA,NA,NA,uninsulated,NA,NA,VintageR5,Generic_Wall_R-07-eff,NA,NA,NBC-elec-heat,CALGARY,ArchetypeRoadmapping_gas,NA,,,CALGARY,ALBERTA,{},116.0,17.1,0.0,0.0,30.2,116.0,26.3,172.5,0.0,39523.0,812.1,0.0,0.0,0.0,163.6,5000,2249.8,21590.8,true,0,116.0,0.0,0.0,0.0,0.0,0.0,30.2,0.0,0.0,0.0,
id-32,dhw-results.csv,145.7,8.264,OTTAWA,132.0,Two,SingleDetached,456.8,Zone 7a,,Natural gas,roadmapping-pre-1946.h2k,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7016.25,0,Details in JSON output,7016.25,Opt-DHWSystem=>ElecIDEAL;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_10,NBC-Baseloads,dbl-clear-u3.85,CeilR20,ElecIDEAL,NA,NA,NA,uninsulated,NA,NA,VintageR5,Generic_Wall_R-07-eff,NA,NA,NBC-elec-heat,CALGARY,ArchetypeRoadmapping_gas,NA,,,CALGARY,ALBERTA,{},119.1,17.1,0.0,0.0,17.1,119.1,26.3,162.5,0.0,45140.2,0.0,0.0,0.0,0.0,160.2,5000,2249.8,21245.6,true,0,119.1,0.0,0.0,0.0,0.0,17.1,0.0,0.0,0.0,0.0,
id-33,dhw-results.csv,145.7,8.264,OTTAWA,132.0,Two,SingleDetached,456.8,Zone 7a,,Natural gas,roadmapping-pre-1946.h2k,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7016.25,0,Details in JSON output,7016.25,Opt-DHWSystem=>elec_tankless_ef0.96;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_10,NBC-Baseloads,dbl-clear-u3.85,CeilR20,elec_tankless_ef0.96,NA,NA,NA,uninsulated,NA,NA,VintageR5,Generic_Wall_R-07-eff,NA,NA,NBC-elec-heat,CALGARY,ArchetypeRoadmapping_gas,NA,,,CALGARY,ALBERTA,{},118.7,17.1,0.0,0.0,17.8,118.7,26.3,162.8,0.0,45221.4,0.0,0.0,0.0,0.0,160.3,5000,2249.8,21245.6,true,0,118.7,0.0,0.0,0.0,0.0,17.8,0.0,0.0,0.0,0.0,
id-34,dhw-results.csv,145.7,8.264,OTTAWA,132.0,Two,SingleDetached,456.8,Zone 7a,,Natural gas,roadmapping-pre-1946.h2k,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2318.22,0.0,0.0,0.0,0.0,0.0,0,0.0,9458.22,0,Details in JSON output,9458.22,Opt-DHWSystem=>elec_heatpump_ef2.30;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_10,NBC-Baseloads,dbl-clear-u3.85,CeilR20,elec_heatpump_ef2.30,NA,NA,NA,uninsulated,NA,NA,VintageR5,Generic_Wall_R-07-eff,NA,NA,NBC-elec-heat,CALGARY,ArchetypeRoadmapping_gas,NA,,,CALGARY,ALBERTA,{},124.8,17.1,0.0,0.0,8.2,124.8,26.3,159.3,0.0,44245.2,0.0,0.0,0.0,0.0,161.1,5000,2249.8,21590.8,true,0,124.8,0.0,0.0,0.0,0.0,8.2,0.0,0.0,0.0,0.0,
id-35,dhw-results.csv,145.7,8.264,OTTAWA,132.0,Two,SingleDetached,456.8,Zone 7a,,Natural gas,roadmapping-pre-1946.h2k,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2318.22,0.0,0.0,0.0,0.0,0.0,0,0.0,9458.22,0,Details in JSON output,9458.22,Opt-DHWSystem=>HPHotWater;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_10,NBC-Baseloads,dbl-clear-u3.85,CeilR20,HPHotWater,NA,NA,NA,uninsulated,NA,NA,VintageR5,Generic_Wall_R-07-eff,NA,NA,NBC-elec-heat,CALGARY,ArchetypeRoadmapping_gas,NA,,,CALGARY,ALBERTA,{},124.3,17.1,0.0,0.0,7.4,124.3,26.3,158.0,0.0,43876.8,0.0,0.0,0.0,0.0,161.2,5000,2249.8,21590.8,true,0,124.3,0.0,0.0,0.0,0.0,7.4,0.0,0.0,0.0,0.0,
id-36,dhw-results.csv,145.7,8.264,OTTAWA,132.0,Two,SingleDetached,456.8,Zone 7a,,Natural gas,roadmapping-pre-1946.h2k,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1743.09,0.0,0.0,0.0,0.0,0.0,0,0.0,8759.34,0,Details in JSON output,8759.34,Opt-DHWSystem=>GasInstantaneous;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_10,NBC-Baseloads,dbl-clear-u3.85,CeilR20,GasInstantaneous,NA,NA,NA,uninsulated,NA,NA,VintageR5,Generic_Wall_R-07-eff,NA,NA,NBC-elec-heat,CALGARY,ArchetypeRoadmapping_gas,NA,,,CALGARY,ALBERTA,{},118.9,17.1,0.0,0.0,18.0,118.9,26.3,163.2,0.0,40331.9,482.9,0.0,0.0,0.0,160.2,5000,2249.8,21245.6,true,0,118.9,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,
id-37,dhw-results.csv,145.7,8.264,OTTAWA,132.0,Two,SingleDetached,456.8,Zone 7a,,Natural gas,roadmapping-pre-1946.h2k,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,660.39,0.0,0.0,0.0,0.0,0.0,0,0.0,8295.39,0,Details in JSON output,8295.39,Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_10,NBC-Baseloads,dbl-clear-u3.33,CeilR20,vintageElecEF0.92,NA,NA,NA,uninsulated,NA,NA,VintageR5,Generic_Wall_R-07-eff,NA,NA,NBC-elec-heat,REGINA,ArchetypeRoadmapping_elec,NA,,,REGINA,SASKATCHEWAN,{},142.9,17.1,0.0,0.0,18.5,142.9,26.3,187.6,0.0,52116.8,0.0,0.0,0.0,0.0,183.1,5600,3157.3,23431.2,true,0,142.9,0.0,0.0,0.0,0.0,18.5,0.0,0.0,0.0,0.0,
id-38,dhw-results.csv,145.7,8.264,OTTAWA,132.0,Two,SingleDetached,456.8,Zone 7a,,Natural gas,roadmapping-pre-1946.h2k,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7635.0,0,Details in JSON output,7635.0,Opt-DHWSystem=>ElecIDEAL;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_10,NBC-Baseloads,dbl-clear-u3.33,CeilR20,ElecIDEAL,NA,NA,NA,uninsulated,NA,NA,VintageR5,Generic_Wall_R-07-eff,NA,NA,NBC-elec-heat,REGINA,ArchetypeRoadmapping_elec,NA,,,REGINA,SASKATCHEWAN,{},143.6,17.1,0.0,0.0,17.1,143.6,26.3,187.0,0.0,51931.2,0.0,0.0,0.0,0.0,182.9,5600,3157.3,23431.2,true,0,143.6,0.0,0.0,0.0,0.0,17.1,0.0,0.0,0.0,0.0,
id-39,dhw-results.csv,145.7,8.264,OTTAWA,132.0,Two,SingleDetached,456.8,Zone 7a,,Natural gas,roadmapping-pre-1946.h2k,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7635.0,0,Details in JSON output,7635.0,Opt-DHWSystem=>elec_tankless_ef0.96;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_10,NBC-Baseloads,dbl-clear-u3.33,CeilR20,elec_tankless_ef0.96,NA,NA,NA,uninsulated,NA,NA,VintageR5,Generic_Wall_R-07-eff,NA,NA,NBC-elec-heat,REGINA,ArchetypeRoadmapping_elec,NA,,,REGINA,SASKATCHEWAN,{},143.2,17.1,0.0,0.0,17.8,143.2,26.3,187.3,0.0,52025.9,0.0,0.0,0.0,0.0,183.0,5600,3157.3,23431.2,true,0,143.2,0.0,0.0,0.0,0.0,17.8,0.0,0.0,0.0,0.0,
id-40,dhw-results.csv,145.7,8.264,OTTAWA,132.0,Two,SingleDetached,456.8,Zone 7a,,Natural gas,roadmapping-pre-1946.h2k,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2318.22,0.0,0.0,0.0,0.0,0.0,0,0.0,10076.97,0,Details in JSON output,10076.97,Opt-DHWSystem=>elec_heatpump_ef2.30;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_10,NBC-Baseloads,dbl-clear-u3.33,CeilR20,elec_heatpump_ef2.30,NA,NA,NA,uninsulated,NA,NA,VintageR5,Generic_Wall_R-07-eff,NA,NA,NBC-elec-heat,REGINA,ArchetypeRoadmapping_elec,NA,,,REGINA,SASKATCHEWAN,{},149.5,17.1,0.0,0.0,8.2,149.5,26.3,184.0,0.0,51103.0,0.0,0.0,0.0,0.0,184.5,5600,3157.3,23841.3,true,0,149.5,0.0,0.0,0.0,0.0,8.2,0.0,0.0,0.0,0.0,
id-41,dhw-results.csv,145.7,8.264,OTTAWA,132.0,Two,SingleDetached,456.8,Zone 7a,,Natural gas,roadmapping-pre-1946.h2k,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2318.22,0.0,0.0,0.0,0.0,0.0,0,0.0,10076.97,0,Details in JSON output,10076.97,Opt-DHWSystem=>HPHotWater;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_10,NBC-Baseloads,dbl-clear-u3.33,CeilR20,HPHotWater,NA,NA,NA,uninsulated,NA,NA,VintageR5,Generic_Wall_R-07-eff,NA,NA,NBC-elec-heat,REGINA,ArchetypeRoadmapping_elec,NA,,,REGINA,SASKATCHEWAN,{},149.1,17.1,0.0,0.0,7.4,149.1,26.3,182.7,0.0,50749.7,0.0,0.0,0.0,0.0,184.6,5600,3157.3,23841.3,true,0,149.1,0.0,0.0,0.0,0.0,7.4,0.0,0.0,0.0,0.0,
id-42,dhw-results.csv,145.7,8.264,OTTAWA,132.0,Two,SingleDetached,456.8,Zone 7a,,Natural gas,roadmapping-pre-1946.h2k,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1743.09,0.0,0.0,0.0,0.0,0.0,0,0.0,9378.09,0,Details in JSON output,9378.09,Opt-DHWSystem=>GasInstantaneous;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_10,NBC-Baseloads,dbl-clear-u3.33,CeilR20,GasInstantaneous,NA,NA,NA,uninsulated,NA,NA,VintageR5,Generic_Wall_R-07-eff,NA,NA,NBC-elec-heat,REGINA,ArchetypeRoadmapping_elec,NA,,,REGINA,SASKATCHEWAN,{},143.4,17.1,0.0,0.0,18.0,143.4,26.3,187.7,0.0,47130.1,482.9,0.0,0.0,0.0,182.9,5600,3157.3,23431.2,true,0,143.4,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,
id-43,dhw-results.csv,145.7,8.264,OTTAWA,132.0,Two,SingleDetached,456.8,Zone 7a,,Natural gas,roadmapping-pre-1946.h2k,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7758.75,0,Details in JSON output,7758.75,Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_10,NBC-Baseloads,dbl-clear-u3.85,CeilR20,vintageOilEF0.52,NA,NA,NA,uninsulated,NA,NA,VintageR5,Generic_Wall_R-07-eff,NA,NA,NBC-elec-heat,REGINA,ArchetypeRoadmapping_oil,NA,,,REGINA,SASKATCHEWAN,{},142.0,17.1,0.0,0.0,32.2,142.0,26.3,200.4,0.0,46732.4,0.0,834.7,0.0,0.0,186.6,5600,3187.8,23672.1,true,0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,32.2,0.0,0.0,
id-44,dhw-results.csv,145.7,8.264,OTTAWA,132.0,Two,SingleDetached,456.8,Zone 7a,,Natural gas,roadmapping-pre-1946.h2k,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7758.75,0,Details in JSON output,7758.75,Opt-DHWSystem=>ElecIDEAL;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_10,NBC-Baseloads,dbl-clear-u3.85,CeilR20,ElecIDEAL,NA,NA,NA,uninsulated,NA,NA,VintageR5,Generic_Wall_R-07-eff,NA,NA,NBC-elec-heat,REGINA,ArchetypeRoadmapping_oil,NA,,,REGINA,SASKATCHEWAN,{},145.9,17.1,0.0,0.0,17.1,145.9,26.3,189.2,0.0,52568.0,0.0,0.0,0.0,0.0,185.3,5600,3187.8,23672.1,true,0,145.9,0.0,0.0,0.0,0.0,17.1,0.0,0.0,0.0,0.0,
id-45,dhw-results.csv,145.7,8.264,OTTAWA,132.0,Two,SingleDetached,456.8,Zone 7a,,Natural gas,roadmapping-pre-1946.h2k,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7758.75,0,Details in JSON output,7758.75,Opt-DHWSystem=>elec_tankless_ef0.96;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_10,NBC-Baseloads,dbl-clear-u3.85,CeilR20,elec_tankless_ef0.96,NA,NA,NA,uninsulated,NA,NA,VintageR5,Generic_Wall_R-07-eff,NA,NA,NBC-elec-heat,REGINA,ArchetypeRoadmapping_oil,NA,,,REGINA,SASKATCHEWAN,{},145.5,17.1,0.0,0.0,17.8,145.5,26.3,189.6,0.0,52661.7,0.0,0.0,0.0,0.0,185.4,5600,3187.8,23672.1,true,0,145.5,0.0,0.0,0.0,0.0,17.8,0.0,0.0,0.0,0.0,
id-46,dhw-results.csv,145.7,8.264,OTTAWA,132.0,Two,SingleDetached,456.8,Zone 7a,,Natural gas,roadmapping-pre-1946.h2k,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2318.22,0.0,0.0,0.0,0.0,0.0,0,0.0,10076.97,0,Details in JSON output,10076.97,Opt-DHWSystem=>elec_heatpump_ef2.30;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_10,NBC-Baseloads,dbl-clear-u3.85,CeilR20,elec_heatpump_ef2.30,NA,NA,NA,uninsulated,NA,NA,VintageR5,Generic_Wall_R-07-eff,NA,NA,NBC-elec-heat,REGINA,ArchetypeRoadmapping_oil,NA,,,REGINA,SASKATCHEWAN,{},151.8,17.1,0.0,0.0,8.2,151.8,26.3,186.3,0.0,51745.3,0.0,0.0,0.0,0.0,186.9,5600,3187.8,24082.3,true,0,151.8,0.0,0.0,0.0,0.0,8.2,0.0,0.0,0.0,0.0,
id-47,dhw-results.csv,145.7,8.264,OTTAWA,132.0,Two,SingleDetached,456.8,Zone 7a,,Natural gas,roadmapping-pre-1946.h2k,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2318.22,0.0,0.0,0.0,0.0,0.0,0,0.0,10076.97,0,Details in JSON output,10076.97,Opt-DHWSystem=>HPHotWater;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_10,NBC-Baseloads,dbl-clear-u3.85,CeilR20,HPHotWater,NA,NA,NA,uninsulated,NA,NA,VintageR5,Generic_Wall_R-07-eff,NA,NA,NBC-elec-heat,REGINA,ArchetypeRoadmapping_oil,NA,,,REGINA,SASKATCHEWAN,{},151.4,17.1,0.0,0.0,7.4,151.4,26.3,185.0,0.0,51391.5,0.0,0.0,0.0,0.0,187.0,5600,3187.8,24082.3,true,0,151.4,0.0,0.0,0.0,0.0,7.4,0.0,0.0,0.0,0.0,
id-48,dhw-results.csv,145.7,8.264,OTTAWA,132.0,Two,SingleDetached,456.8,Zone 7a,,Natural gas,roadmapping-pre-1946.h2k,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1743.09,0.0,0.0,0.0,0.0,0.0,0,0.0,9501.84,0,Details in JSON output,9501.84,Opt-DHWSystem=>GasInstantaneous;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_10,NBC-Baseloads,dbl-clear-u3.85,CeilR20,GasInstantaneous,NA,NA,NA,uninsulated,NA,NA,VintageR5,Generic_Wall_R-07-eff,NA,NA,NBC-elec-heat,REGINA,ArchetypeRoadmapping_oil,NA,,,REGINA,SASKATCHEWAN,{},145.7,17.1,0.0,0.0,18.0,145.7,26.3,189.9,0.0,47766.1,482.9,0.0,0.0,0.0,185.3,5600,3187.8,23672.1,true,0,145.7,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,
id-49,dhw-results.csv,145.7,8.264,OTTAWA,132.0,Two,SingleDetached,456.8,Zone 7a,,Natural gas,roadmapping-pre-1946.h2k,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7758.75,0,Details in JSON output,7758.75,Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_10,NBC-Baseloads,dbl-clear-u3.85,CeilR20,vintageGasEF0.55,NA,NA,NA,uninsulated,NA,NA,VintageR5,Generic_Wall_R-07-eff,NA,NA,NBC-elec-heat,REGINA,ArchetypeRoadmapping_gas,NA,,,REGINA,SASKATCHEWAN,{},144.0,17.1,0.0,0.0,30.2,144.0,26.3,200.5,0.0,47290.3,812.0,0.0,0.0,0.0,189.4,5600,3187.8,24082.3,true,0,144.0,0.0,0.0,0.0,0.0,0.0,30.2,0.0,0.0,0.0,
id-50,dhw-results.csv,145.7,8.264,OTTAWA,132.0,Two,SingleDetached,456.8,Zone 7a,,Natural gas,roadmapping-pre-1946.h2k,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7758.75,0,Details in JSON output,7758.75,Opt-DHWSystem=>ElecIDEAL;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_10,NBC-Baseloads,dbl-clear-u3.85,CeilR20,ElecIDEAL,NA,NA,NA,uninsulated,NA,NA,VintageR5,Generic_Wall_R-07-eff,NA,NA,NBC-elec-heat,REGINA,ArchetypeRoadmapping_gas,NA,,,REGINA,SASKATCHEWAN,{},145.9,17.1,0.0,0.0,17.1,145.9,26.3,189.2,0.0,52568.0,0.0,0.0,0.0,0.0,185.3,5600,3187.8,23672.1,true,0,145.9,0.0,0.0,0.0,0.0,17.1,0.0,0.0,0.0,0.0,
id-51,dhw-results.csv,145.7,8.264,OTTAWA,132.0,Two,SingleDetached,456.8,Zone 7a,,Natural gas,roadmapping-pre-1946.h2k,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7758.75,0,Details in JSON output,7758.75,Opt-DHWSystem=>elec_tankless_ef0.96;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_10,NBC-Baseloads,dbl-clear-u3.85,CeilR20,elec_tankless_ef0.96,NA,NA,NA,uninsulated,NA,NA,VintageR5,Generic_Wall_R-07-eff,NA,NA,NBC-elec-heat,REGINA,ArchetypeRoadmapping_gas,NA,,,REGINA,SASKATCHEWAN,{},145.5,17.1,0.0,0.0,17.8,145.5,26.3,189.6,0.0,52661.7,0.0,0.0,0.0,0.0,185.4,5600,3187.8,23672.1,true,0,145.5,0.0,0.0,0.0,0.0,17.8,0.0,0.0,0.0,0.0,
id-52,dhw-results.csv,145.7,8.264,OTTAWA,132.0,Two,SingleDetached,456.8,Zone 7a,,Natural gas,roadmapping-pre-1946.h2k,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2318.22,0.0,0.0,0.0,0.0,0.0,0,0.0,10076.97,0,Details in JSON output,10076.97,Opt-DHWSystem=>elec_heatpump_ef2.30;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_10,NBC-Baseloads,dbl-clear-u3.85,CeilR20,elec_heatpump_ef2.30,NA,NA,NA,uninsulated,NA,NA,VintageR5,Generic_Wall_R-07-eff,NA,NA,NBC-elec-heat,REGINA,ArchetypeRoadmapping_gas,NA,,,REGINA,SASKATCHEWAN,{},151.8,17.1,0.0,0.0,8.2,151.8,26.3,186.3,0.0,51745.3,0.0,0.0,0.0,0.0,186.9,5600,3187.8,24082.3,true,0,151.8,0.0,0.0,0.0,0.0,8.2,0.0,0.0,0.0,0.0,
