analysis_BCStepCode|TEDI_compliance,archetype|Area-Basement-m2,archetype|Area-Ceiling-m2,archetype|Area-Crawl-m2,archetype|Area-Door-m2,archetype|Area-DoorWin-m2,archetype|Area-ExposedFloor-m2,archetype|Area-Header-m2,archetype|Area-House-m2,archetype|Area-Slab-m2,archetype|Area-Walkout-m2,archetype|Area-Wall-m2,archetype|Area-Windows-m2,archetype|Base-Locale,archetype|Base-Region,archetype|Ceiling-Type,archetype|Floor-Area-m2,archetype|Front-Orientation,archetype|House-Builder,archetype|House-Storeys,archetype|House-Type,archetype|House-Volume-m3,archetype|Weather-Locale,archetype|Win-Area-m2-E,archetype|Win-Area-m2-N,archetype|Win-Area-m2-NE,archetype|Win-Area-m2-NW,archetype|Win-Area-m2-S,archetype|Win-Area-m2-SE,archetype|Win-Area-m2-SW,archetype|Win-Area-m2-W,archetype|Win-R-value-E,archetype|Win-R-value-N,archetype|Win-R-value-NE,archetype|Win-R-value-NW,archetype|Win-R-value-S,archetype|Win-R-value-SE,archetype|Win-R-value-SW,archetype|Win-R-value-W,archetype|Win-SHGC-E,archetype|Win-SHGC-N,archetype|Win-SHGC-NE,archetype|Win-SHGC-NW,archetype|Win-SHGC-S,archetype|Win-SHGC-SE,archetype|Win-SHGC-SW,archetype|Win-SHGC-W,archetype|climate-zone,archetype|fuel-DHW-presub,archetype|fuel-heating-presub,archetype|h2k-File,configuration|ChoiceFile,configuration|OptionsFile,configuration|Recovered-results,configuration|RunDirectory,configuration|RunNumber,configuration|SaveDirectory,configuration|version,cost-estimates|audit,cost-estimates|byAttribute|Opt-Ceilings,cost-estimates|byAttribute|Opt-AtticCeilings,cost-estimates|byAttribute|Opt-FlatCeilings,cost-estimates|byAttribute|Opt-CathCeilings,cost-estimates|byAttribute|Opt-ACH,cost-estimates|byAttribute|Opt-Windows,cost-estimates|byAttribute|Opt-DWHR,cost-estimates|byAttribute|Opt-AboveGradeWall,cost-estimates|byAttribute|Opt-Heating-Cooling,cost-estimates|byAttribute|Opt-VentSystem,cost-estimates|byAttribute|Opt-DHWSystem,cost-estimates|byAttribute|Opt-FoundationWallExtIns,cost-estimates|byAttribute|Opt-FoundationWallIntIns,cost-estimates|byAttribute|Opt-FoundationSlabBelowGrade,cost-estimates|byAttribute|Opt-FoundationSlabOnGrade,cost-estimates|byAttribute|Opt-FloorHeaderIntIns,cost-estimates|byAttribute|Opt-ExposedFloor,cost-estimates|byBuildingComponent|envelope,cost-estimates|byBuildingComponent|mechanical,cost-estimates|byBuildingComponent|renewable,cost-estimates|bySource,cost-estimates|costing-dimensions,cost-estimates|status,cost-estimates|total,input|GOconfig_rotate,input|House-ListOfUpgrades,input|House-Upgraded,input|Opt-ACH,input|Opt-AboveGradeWall,input|Opt-AtticCeilings,input|Opt-Baseloads,input|Opt-CathCeilings,input|Opt-Ceilings,input|Opt-DBFiles,input|Opt-DHWSystem,input|Opt-DWHR,input|Opt-DoorWindows,input|Opt-Doors,input|Opt-ExposedFloor,input|Opt-FlatCeilings,input|Opt-FloorHeaderIntIns,input|Opt-FoundationSlabBelowGrade,input|Opt-FoundationSlabOnGrade,input|Opt-FoundationWallExtIns,input|Opt-FoundationWallIntIns,input|Opt-FuelCost,input|Opt-H2K-PV,input|Opt-HRVspec,input|Opt-Heating-Cooling,input|Opt-Location,input|Opt-ResultHouseCode,input|Opt-Ruleset,input|Opt-Skylights,input|Opt-Specifications,input|Opt-Temperatures,input|Opt-VentSystem,input|Opt-WindowDistribution,input|Opt-Windows,input|Ruleset-Fuel-Source,input|Ruleset-Ventilation,input|Run-Locale,input|Run-Region,input|upgrade-package-list,output|AnnDHWLoad-GJ,output|AuxEnergyReq-HeatingGJ,output|AvgAirConditioning-COP,output|ERS-Value,output|Energy-CoolingGJ,output|Energy-DHWGJ,output|Energy-HeatingGJ,output|Energy-PV-kWh,output|Energy-PlugGJ,output|Energy-Total-GJ,output|Energy-VentGJ,output|EnergyEleckWh,output|EnergyGasM3,output|EnergyOil_l,output|EnergyProp_L,output|EnergyWood_cord,output|EnvAGBsemntHL-GJ,output|EnvAirLkVntHL-GJ,output|EnvBGBsemntHL-GJ,output|EnvBsemntFHHL-GJ,output|EnvCeilHL-GJ,output|EnvCrawlHL-GJ,output|EnvDoorHL-GJ,output|EnvFABsemntHL-GJ,output|EnvFloorHL-GJ,output|EnvPonyWallHL-GJ,output|EnvSlabHL-GJ,output|EnvTotalHL-GJ,output|EnvWallHL-GJ,output|EnvWinHL-GJ,output|Gross-HeatLoss-GJ,output|HDDs,output|HotWaterElec-GJ,output|HotWaterGas-GJ,output|HotWaterOil-GJ,output|HotWaterProp-GJ,output|HotWaterWood-GJ,output|House-R-Value(SI),output|LapsedTime,output|MEUI_kWh_m2,output|NumTries,output|PEAK-Cooling-W,output|PEAK-Heating-W,output|Ref-En-Total-GJ,output|SimplePaybackYrs,output|SpcHeatElec-GJ,output|SpcHeatGas-GJ,output|SpcHeatHP-GJ,output|SpcHeatOil-GJ,output|SpcHeatProp-GJ,output|SpcHeatWood-GJ,output|TEDI_kWh_m2,output|TotalAirConditioning-LoadGJ,output|Useful-Solar-Gain-GJ,output|Util-Bill-Elec,output|Util-Bill-Gas,output|Util-Bill-Net,output|Util-Bill-Oil,output|Util-Bill-Prop,output|Util-Bill-Wood,output|Util-Bill-gross,output|Util-PV-revenue,status|H2KDirCheckSumMatch,status|H2KDirCopyAttempts,status|H2KExecutionAttempts,status|H2KExecutionTime,status|MD5master,status|MD5workingcopy,status|errors,status|infoMsgs,status|processingtime,status|substitute-h2k-err-msgs,status|success,status|warnings,
Step 1,91.39,96.5,0,3.287,0.0,0,18.615,323.273,0,0,191.743,13.128,OTTAWA,ONTARIO,Attic/gable,207.6,S,,Two,SingleDetached,757.5,CHARLOTTETOWN,1.4,5.9,0,0,4.3,0,0,1.4,0.47,0.47,0,0,0.47,0,0,0.47,0.513,0.522,0,0,0.52,0,0,0.513,Zone 6,,Natural gas,roadmapping-2006-2011.h2k,sim-627.choices,HTAP-options.json,General,HTAP-work-26,627,HTAP-sim-627,Details in JSON output,,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,4046.25,0.0,2318.22,0.0,0.0,0.0,0.0,0.0,0.0,977.88,6364.469999999999,0,Details in JSON output,Details in JSON output,false,7342.35,S,Opt-DHWSystem=>HPHotWater;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_2_5,Generic_Wall_R-15-eff,NA,NBC-Baseloads,NA,CeilR40,H2KCodeLibFile,HPHotWater,NA,NA,NA,VintageR25,NA,NA,VintageR5,NA,NA,VintageR10,rates2016,NA,NA,NBC-elec-heat,CHARLOTTETOWN,General,ArchetypeRoadmapping_elec,NA,NA,NA,NA,NA,dbl-clear-u2.13,,,CHARLOTTETOWN,PRINCE EDWARD ISLAND,{},16.4,60.3,0.0,0,0.0,7.1,60.3,0,26.3,93.7,0.0,26026.9,0.0,0.0,0.0,0.0,5.2,19.3,16.2,1.5,5.4,0.0,1.5,12.9,0.0,0.0,0.0,94.1,32.1,12.9,94.1,4460,7.1,0.0,0.0,0.0,0.0,2.626,6.55,90.2,1,2535.4,10247.8,0.0,1556.2,60.3,0.0,0.0,0.0,0.0,0.0,80.7,0.0,12.0,2036.19,0.0,2036.19,0.0,0.0,0.0,2036.19,0.0,true,1,1,6.554529499999999,f1e81679d73e423062fa2b3ea1784fee,f1e81679d73e423062fa2b3ea1784fee,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,91.39,96.5,0,3.287,0.0,0,18.615,323.273,0,0,191.743,13.128,OTTAWA,ONTARIO,Attic/gable,207.6,S,,Two,SingleDetached,757.5,CHARLOTTETOWN,1.4,5.9,0,0,4.3,0,0,1.4,0.47,0.47,0,0,0.47,0,0,0.47,0.513,0.522,0,0,0.52,0,0,0.513,Zone 6,,Natural gas,roadmapping-2006-2011.h2k,sim-628.choices,HTAP-options.json,General,HTAP-work-27,628,HTAP-sim-628,Details in JSON output,,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,18779.96,0.0,2318.22,0.0,0.0,0.0,0.0,0.0,0.0,977.88,21098.18,0,Details in JSON output,Details in JSON output,false,22076.059999999998,S,Opt-DHWSystem=>HPHotWater;Opt-Heating-Cooling=>CCASHP;,true,ACH_2_5,Generic_Wall_R-15-eff,NA,NBC-Baseloads,NA,CeilR40,H2KCodeLibFile,HPHotWater,NA,NA,NA,VintageR25,NA,NA,VintageR5,NA,NA,VintageR10,rates2016,NA,NA,CCASHP,CHARLOTTETOWN,General,ArchetypeRoadmapping_elec,NA,NA,NA,NA,NA,dbl-clear-u2.13,,,CHARLOTTETOWN,PRINCE EDWARD ISLAND,{},16.4,60.2,2.4,0,0.9,7.1,27.8,0,26.3,62.2,0.0,17279.9,0.0,0.0,0.0,0.0,5.2,19.3,16.1,1.5,5.4,0.0,1.5,12.7,0.0,0.0,0.0,93.9,32.1,12.9,93.9,4460,7.1,0.0,0.0,0.0,0.0,2.626,7.37,47.9,1,2535.4,10319.4,0.0,942.1,27.8,0.0,15.5,0.0,0.0,0.0,80.6,2.5,12.0,1422.15,0.0,1422.15,0.0,0.0,0.0,1422.15,0.0,true,1,1,7.3650414,f1e81679d73e423062fa2b3ea1784fee,f1e81679d73e423062fa2b3ea1784fee,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,91.39,96.5,0,3.287,0.0,0,18.615,323.273,0,0,191.743,13.128,OTTAWA,ONTARIO,Attic/gable,207.6,S,,Two,SingleDetached,757.5,CHARLOTTETOWN,1.4,5.9,0,0,4.3,0,0,1.4,0.47,0.47,0,0,0.47,0,0,0.47,0.513,0.522,0,0,0.52,0,0,0.513,Zone 6,,Natural gas,roadmapping-2006-2011.h2k,sim-629.choices,HTAP-options.json,General,HTAP-work-28,629,HTAP-sim-629,Details in JSON output,,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,3922.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.88,3922.5,0,Details in JSON output,Details in JSON output,false,4900.38,S,Opt-DHWSystem=>ElecIDEAL;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_2_5,Generic_Wall_R-15-eff,NA,NBC-Baseloads,NA,CeilR40,H2KCodeLibFile,ElecIDEAL,NA,NA,NA,VintageR25,NA,NA,VintageR5,NA,NA,VintageR10,rates2016,NA,NA,NBC-elec-heat,CHARLOTTETOWN,General,ArchetypeRoadmapping_oil,NA,NA,NA,NA,NA,dbl-clear-u2.13,,,CHARLOTTETOWN,PRINCE EDWARD ISLAND,{},16.4,55.8,0.0,0,0.0,16.4,55.8,0,26.3,98.5,0.0,27360.4,0.0,0.0,0.0,0.0,5.3,17.4,16.7,1.5,5.4,0.0,1.5,10.9,0.0,0.0,0.0,92.8,32.1,12.9,92.8,4460,16.4,0.0,0.0,0.0,0.0,2.626,8.65,96.6,1,2535.4,9997.4,0.0,1649.8,55.8,0.0,0.0,0.0,0.0,0.0,74.7,0.0,11.6,2129.81,0.0,2129.81,0.0,0.0,0.0,2129.81,0.0,true,1,1,8.646227399999999,f1e81679d73e423062fa2b3ea1784fee,f1e81679d73e423062fa2b3ea1784fee,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,91.39,96.5,0,3.287,0.0,0,18.615,323.273,0,0,191.743,13.128,OTTAWA,ONTARIO,Attic/gable,207.6,S,,Two,SingleDetached,757.5,CHARLOTTETOWN,1.4,5.9,0,0,4.3,0,0,1.4,0.47,0.47,0,0,0.47,0,0,0.47,0.513,0.522,0,0,0.52,0,0,0.513,Zone 6,,Natural gas,roadmapping-2006-2011.h2k,sim-630.choices,HTAP-options.json,General,HTAP-work-29,630,HTAP-sim-630,Details in JSON output,,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,18779.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.88,18779.96,0,Details in JSON output,Details in JSON output,false,19757.84,S,Opt-DHWSystem=>ElecIDEAL;Opt-Heating-Cooling=>CCASHP;,true,ACH_2_5,Generic_Wall_R-15-eff,NA,NBC-Baseloads,NA,CeilR40,H2KCodeLibFile,ElecIDEAL,NA,NA,NA,VintageR25,NA,NA,VintageR5,NA,NA,VintageR10,rates2016,NA,NA,CCASHP,CHARLOTTETOWN,General,ArchetypeRoadmapping_oil,NA,NA,NA,NA,NA,dbl-clear-u2.13,,,CHARLOTTETOWN,PRINCE EDWARD ISLAND,{},16.4,55.7,2.4,0,0.9,16.4,25.4,0,26.3,69.1,0.0,19198.9,0.0,0.0,0.0,0.0,5.3,17.4,16.6,1.5,5.4,0.0,1.5,10.7,0.0,0.0,0.0,92.7,32.1,12.9,92.7,4460,16.4,0.0,0.0,0.0,0.0,2.626,14.75,57.2,1,2535.4,10068.8,0.0,1076.9,25.4,0.0,14.7,0.0,0.0,0.0,74.6,2.5,11.6,1556.87,0.0,1556.87,0.0,0.0,0.0,1556.87,0.0,true,1,1,14.7503153,f1e81679d73e423062fa2b3ea1784fee,f1e81679d73e423062fa2b3ea1784fee,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,91.39,96.5,0,3.287,0.0,0,18.615,323.273,0,0,191.743,13.128,OTTAWA,ONTARIO,Attic/gable,207.6,S,,Two,SingleDetached,757.5,CHARLOTTETOWN,1.4,5.9,0,0,4.3,0,0,1.4,0.47,0.47,0,0,0.47,0,0,0.47,0.513,0.522,0,0,0.52,0,0,0.513,Zone 6,,Natural gas,roadmapping-2006-2011.h2k,sim-631.choices,HTAP-options.json,General,HTAP-work-0,631,HTAP-sim-631,Details in JSON output,,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,4046.25,0.0,2318.22,0.0,0.0,0.0,0.0,0.0,0.0,977.88,6364.469999999999,0,Details in JSON output,Details in JSON output,false,7342.35,S,Opt-DHWSystem=>HPHotWater;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_2_5,Generic_Wall_R-15-eff,NA,NBC-Baseloads,NA,CeilR40,H2KCodeLibFile,HPHotWater,NA,NA,NA,VintageR25,NA,NA,VintageR5,NA,NA,VintageR10,rates2016,NA,NA,NBC-elec-heat,CHARLOTTETOWN,General,ArchetypeRoadmapping_oil,NA,NA,NA,NA,NA,dbl-clear-u2.13,,,CHARLOTTETOWN,PRINCE EDWARD ISLAND,{},16.4,60.3,0.0,0,0.0,7.1,60.3,0,26.3,93.7,0.0,26026.9,0.0,0.0,0.0,0.0,5.2,19.3,16.2,1.5,5.4,0.0,1.5,12.9,0.0,0.0,0.0,94.1,32.1,12.9,94.1,4460,7.1,0.0,0.0,0.0,0.0,2.626,4.29,90.2,1,2535.4,10247.8,0.0,1556.2,60.3,0.0,0.0,0.0,0.0,0.0,80.7,0.0,12.0,2036.19,0.0,2036.19,0.0,0.0,0.0,2036.19,0.0,true,1,1,4.2872876,f1e81679d73e423062fa2b3ea1784fee,f1e81679d73e423062fa2b3ea1784fee,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,91.39,96.5,0,3.287,0.0,0,18.615,323.273,0,0,191.743,13.128,OTTAWA,ONTARIO,Attic/gable,207.6,S,,Two,SingleDetached,757.5,CHARLOTTETOWN,1.4,5.9,0,0,4.3,0,0,1.4,0.47,0.47,0,0,0.47,0,0,0.47,0.513,0.522,0,0,0.52,0,0,0.513,Zone 6,,Natural gas,roadmapping-2006-2011.h2k,sim-632.choices,HTAP-options.json,General,HTAP-work-1,632,HTAP-sim-632,Details in JSON output,,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,18779.96,0.0,2318.22,0.0,0.0,0.0,0.0,0.0,0.0,977.88,21098.18,0,Details in JSON output,Details in JSON output,false,22076.059999999998,S,Opt-DHWSystem=>HPHotWater;Opt-Heating-Cooling=>CCASHP;,true,ACH_2_5,Generic_Wall_R-15-eff,NA,NBC-Baseloads,NA,CeilR40,H2KCodeLibFile,HPHotWater,NA,NA,NA,VintageR25,NA,NA,VintageR5,NA,NA,VintageR10,rates2016,NA,NA,CCASHP,CHARLOTTETOWN,General,ArchetypeRoadmapping_oil,NA,NA,NA,NA,NA,dbl-clear-u2.13,,,CHARLOTTETOWN,PRINCE EDWARD ISLAND,{},16.4,60.2,2.4,0,0.9,7.1,27.8,0,26.3,62.2,0.0,17279.9,0.0,0.0,0.0,0.0,5.2,19.3,16.1,1.5,5.4,0.0,1.5,12.7,0.0,0.0,0.0,93.9,32.1,12.9,93.9,4460,7.1,0.0,0.0,0.0,0.0,2.626,3.84,47.9,1,2535.4,10319.4,0.0,942.1,27.8,0.0,15.5,0.0,0.0,0.0,80.6,2.5,12.0,1422.15,0.0,1422.15,0.0,0.0,0.0,1422.15,0.0,true,1,1,3.8404853,f1e81679d73e423062fa2b3ea1784fee,f1e81679d73e423062fa2b3ea1784fee,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,91.39,96.5,0,3.287,0.0,0,18.615,323.273,0,0,191.743,13.128,OTTAWA,ONTARIO,Attic/gable,207.6,S,,Two,SingleDetached,757.5,CHARLOTTETOWN,1.4,5.9,0,0,4.3,0,0,1.4,0.47,0.47,0,0,0.47,0,0,0.47,0.513,0.522,0,0,0.52,0,0,0.513,Zone 6,,Natural gas,roadmapping-2006-2011.h2k,sim-633.choices,HTAP-options.json,General,HTAP-work-2,633,HTAP-sim-633,Details in JSON output,,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,3922.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.88,3922.5,0,Details in JSON output,Details in JSON output,false,4900.38,S,Opt-DHWSystem=>ElecIDEAL;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_2_5,Generic_Wall_R-15-eff,NA,NBC-Baseloads,NA,CeilR40,H2KCodeLibFile,ElecIDEAL,NA,NA,NA,VintageR25,NA,NA,VintageR5,NA,NA,VintageR10,rates2016,NA,NA,NBC-elec-heat,CHARLOTTETOWN,General,ArchetypeRoadmapping_gas,NA,NA,NA,NA,NA,dbl-clear-u2.13,,,CHARLOTTETOWN,PRINCE EDWARD ISLAND,{},16.4,55.8,0.0,0,0.0,16.4,55.8,0,26.3,98.5,0.0,27360.4,0.0,0.0,0.0,0.0,5.3,17.4,16.7,1.5,5.4,0.0,1.5,10.9,0.0,0.0,0.0,92.8,32.1,12.9,92.8,4460,16.4,0.0,0.0,0.0,0.0,2.626,5.34,96.6,1,2535.4,9997.4,0.0,1649.8,55.8,0.0,0.0,0.0,0.0,0.0,74.7,0.0,11.6,2129.81,0.0,2129.81,0.0,0.0,0.0,2129.81,0.0,true,1,1,5.3387541999999995,f1e81679d73e423062fa2b3ea1784fee,f1e81679d73e423062fa2b3ea1784fee,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,91.39,96.5,0,3.287,0.0,0,18.615,323.273,0,0,191.743,13.128,OTTAWA,ONTARIO,Attic/gable,207.6,S,,Two,SingleDetached,757.5,CHARLOTTETOWN,1.4,5.9,0,0,4.3,0,0,1.4,0.47,0.47,0,0,0.47,0,0,0.47,0.513,0.522,0,0,0.52,0,0,0.513,Zone 6,,Natural gas,roadmapping-2006-2011.h2k,sim-634.choices,HTAP-options.json,General,HTAP-work-3,634,HTAP-sim-634,Details in JSON output,,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,18779.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.88,18779.96,0,Details in JSON output,Details in JSON output,false,19757.84,S,Opt-DHWSystem=>ElecIDEAL;Opt-Heating-Cooling=>CCASHP;,true,ACH_2_5,Generic_Wall_R-15-eff,NA,NBC-Baseloads,NA,CeilR40,H2KCodeLibFile,ElecIDEAL,NA,NA,NA,VintageR25,NA,NA,VintageR5,NA,NA,VintageR10,rates2016,NA,NA,CCASHP,CHARLOTTETOWN,General,ArchetypeRoadmapping_gas,NA,NA,NA,NA,NA,dbl-clear-u2.13,,,CHARLOTTETOWN,PRINCE EDWARD ISLAND,{},16.4,55.7,2.4,0,0.9,16.4,25.4,0,26.3,69.1,0.0,19198.9,0.0,0.0,0.0,0.0,5.3,17.4,16.6,1.5,5.4,0.0,1.5,10.7,0.0,0.0,0.0,92.7,32.1,12.9,92.7,4460,16.4,0.0,0.0,0.0,0.0,2.626,7.24,57.2,1,2535.4,10068.8,0.0,1076.9,25.4,0.0,14.7,0.0,0.0,0.0,74.6,2.5,11.6,1556.87,0.0,1556.87,0.0,0.0,0.0,1556.87,0.0,true,1,1,7.243937,f1e81679d73e423062fa2b3ea1784fee,f1e81679d73e423062fa2b3ea1784fee,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,91.39,96.5,0,3.287,0.0,0,18.615,323.273,0,0,191.743,13.128,OTTAWA,ONTARIO,Attic/gable,207.6,S,,Two,SingleDetached,757.5,CHARLOTTETOWN,1.4,5.9,0,0,4.3,0,0,1.4,0.47,0.47,0,0,0.47,0,0,0.47,0.513,0.522,0,0,0.52,0,0,0.513,Zone 6,,Natural gas,roadmapping-2006-2011.h2k,sim-635.choices,HTAP-options.json,General,HTAP-work-4,635,HTAP-sim-635,Details in JSON output,,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,4046.25,0.0,2318.22,0.0,0.0,0.0,0.0,0.0,0.0,977.88,6364.469999999999,0,Details in JSON output,Details in JSON output,false,7342.35,S,Opt-DHWSystem=>HPHotWater;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_2_5,Generic_Wall_R-15-eff,NA,NBC-Baseloads,NA,CeilR40,H2KCodeLibFile,HPHotWater,NA,NA,NA,VintageR25,NA,NA,VintageR5,NA,NA,VintageR10,rates2016,NA,NA,NBC-elec-heat,CHARLOTTETOWN,General,ArchetypeRoadmapping_gas,NA,NA,NA,NA,NA,dbl-clear-u2.13,,,CHARLOTTETOWN,PRINCE EDWARD ISLAND,{},16.4,60.3,0.0,0,0.0,7.1,60.3,0,26.3,93.7,0.0,26026.9,0.0,0.0,0.0,0.0,5.2,19.3,16.2,1.5,5.4,0.0,1.5,12.9,0.0,0.0,0.0,94.1,32.1,12.9,94.1,4460,7.1,0.0,0.0,0.0,0.0,2.626,7.09,90.2,1,2535.4,10247.8,0.0,1556.2,60.3,0.0,0.0,0.0,0.0,0.0,80.7,0.0,12.0,2036.19,0.0,2036.19,0.0,0.0,0.0,2036.19,0.0,true,1,1,7.0897327,f1e81679d73e423062fa2b3ea1784fee,f1e81679d73e423062fa2b3ea1784fee,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,91.39,96.5,0,3.287,0.0,0,18.615,323.273,0,0,191.743,13.128,OTTAWA,ONTARIO,Attic/gable,207.6,S,,Two,SingleDetached,757.5,CHARLOTTETOWN,1.4,5.9,0,0,4.3,0,0,1.4,0.47,0.47,0,0,0.47,0,0,0.47,0.513,0.522,0,0,0.52,0,0,0.513,Zone 6,,Natural gas,roadmapping-2006-2011.h2k,sim-636.choices,HTAP-options.json,General,HTAP-work-5,636,HTAP-sim-636,Details in JSON output,,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,18779.96,0.0,2318.22,0.0,0.0,0.0,0.0,0.0,0.0,977.88,21098.18,0,Details in JSON output,Details in JSON output,false,22076.059999999998,S,Opt-DHWSystem=>HPHotWater;Opt-Heating-Cooling=>CCASHP;,true,ACH_2_5,Generic_Wall_R-15-eff,NA,NBC-Baseloads,NA,CeilR40,H2KCodeLibFile,HPHotWater,NA,NA,NA,VintageR25,NA,NA,VintageR5,NA,NA,VintageR10,rates2016,NA,NA,CCASHP,CHARLOTTETOWN,General,ArchetypeRoadmapping_gas,NA,NA,NA,NA,NA,dbl-clear-u2.13,,,CHARLOTTETOWN,PRINCE EDWARD ISLAND,{},16.4,60.2,2.4,0,0.9,7.1,27.8,0,26.3,62.2,0.0,17279.9,0.0,0.0,0.0,0.0,5.2,19.3,16.1,1.5,5.4,0.0,1.5,12.7,0.0,0.0,0.0,93.9,32.1,12.9,93.9,4460,7.1,0.0,0.0,0.0,0.0,2.626,14.0,47.9,1,2535.4,10319.4,0.0,942.1,27.8,0.0,15.5,0.0,0.0,0.0,80.6,2.5,12.0,1422.15,0.0,1422.15,0.0,0.0,0.0,1422.15,0.0,true,1,1,14.001356699999999,f1e81679d73e423062fa2b3ea1784fee,f1e81679d73e423062fa2b3ea1784fee,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,91.39,96.5,0,3.287,0.0,0,18.615,323.273,0,0,191.743,13.128,OTTAWA,ONTARIO,Attic/gable,207.6,S,,Two,SingleDetached,757.5,CHARLOTTETOWN,1.4,5.9,0,0,4.3,0,0,1.4,0.556,0.556,0,0,0.556,0,0,0.556,0.339,0.345,0,0,0.344,0,0,0.339,Zone 6,,Natural gas,roadmapping-2012-2019.h2k,sim-637.choices,HTAP-options.json,General,HTAP-work-6,637,HTAP-sim-637,Details in JSON output,,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,3675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.88,3675.0,0,Details in JSON output,Details in JSON output,false,4652.88,S,Opt-DHWSystem=>ElecIDEAL;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_2_5,Generic_Wall_R-17-eff,NA,NBC-Baseloads,NA,CeilR50,H2KCodeLibFile,ElecIDEAL,NA,NA,NA,VintageR30,NA,NA,VintageR10,NA,NA,VintageR17,rates2016,NA,NA,NBC-elec-heat,CHARLOTTETOWN,General,ArchetypeRoadmapping_elec,NA,NA,NA,NA,NA,dbl-clear-u1.8,,,CHARLOTTETOWN,PRINCE EDWARD ISLAND,{},16.4,48.8,0.0,0,0.0,16.4,48.8,0,26.3,91.5,0.0,25404.9,0.0,0.0,0.0,0.0,3.4,17.4,13.9,1.6,4.3,0.0,1.5,9.1,0.0,0.0,0.0,81.5,28.5,10.9,81.5,4460,16.4,0.0,0.0,0.0,0.0,3.007,4.46,87.2,1,2212.6,8958.6,0.0,1512.5,48.8,0.0,0.0,0.0,0.0,0.0,65.3,0.0,7.8,1992.53,0.0,1992.53,0.0,0.0,0.0,1992.53,0.0,true,1,1,4.4634203999999995,f1e81679d73e423062fa2b3ea1784fee,f1e81679d73e423062fa2b3ea1784fee,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
