analysis_BCStepCode|TEDI_compliance,archetype|Area-Basement-m2,archetype|Area-Ceiling-m2,archetype|Area-Crawl-m2,archetype|Area-Door-m2,archetype|Area-DoorWin-m2,archetype|Area-ExposedFloor-m2,archetype|Area-Header-m2,archetype|Area-House-m2,archetype|Area-Slab-m2,archetype|Area-Walkout-m2,archetype|Area-Wall-m2,archetype|Area-Windows-m2,archetype|Base-Locale,archetype|Base-Region,archetype|Ceiling-Type,archetype|Floor-Area-m2,archetype|House-Builder,archetype|House-Storeys,archetype|House-Type,archetype|House-Volume-m3,archetype|Weather-Locale,archetype|Win-Area-m2-E,archetype|Win-Area-m2-N,archetype|Win-Area-m2-NE,archetype|Win-Area-m2-NW,archetype|Win-Area-m2-S,archetype|Win-Area-m2-SE,archetype|Win-Area-m2-SW,archetype|Win-Area-m2-W,archetype|Win-R-value-E,archetype|Win-R-value-N,archetype|Win-R-value-NE,archetype|Win-R-value-NW,archetype|Win-R-value-S,archetype|Win-R-value-SE,archetype|Win-R-value-SW,archetype|Win-R-value-W,archetype|Win-SHGC-E,archetype|Win-SHGC-N,archetype|Win-SHGC-NE,archetype|Win-SHGC-NW,archetype|Win-SHGC-S,archetype|Win-SHGC-SE,archetype|Win-SHGC-SW,archetype|Win-SHGC-W,archetype|climate-zone,archetype|fuel-DHW-presub,archetype|fuel-heating-presub,archetype|h2k-File,configuration|ChoiceFile,configuration|OptionsFile,configuration|Recovered-results,configuration|RunDirectory,configuration|RunNumber,configuration|SaveDirectory,cost-estimates|audit,cost-estimates|byAttribute|Opt-Ceilings,cost-estimates|byAttribute|Opt-AtticCeilings,cost-estimates|byAttribute|Opt-ACH,cost-estimates|byAttribute|Opt-CasementWindows,cost-estimates|byAttribute|Opt-DWHRSystem,cost-estimates|byAttribute|Opt-GenericWall_1Layer_definitions,cost-estimates|byAttribute|Opt-HVACSystem,cost-estimates|byAttribute|Opt-HRVonly,cost-estimates|byAttribute|Opt-DHWSystem,cost-estimates|byAttribute|Opt-FoundationWallExtIns,cost-estimates|byAttribute|Opt-FoundationWallIntIns,cost-estimates|byAttribute|Opt-FoundationSlabBelowGrade,cost-estimates|byAttribute|Opt-FoundationSlabOnGrade,cost-estimates|byAttribute|Opt-FloorHeaderIntIns,cost-estimates|byAttribute|Opt-ExposedFloor,cost-estimates|byBuildingComponent|envelope,cost-estimates|byBuildingComponent|mechanical,cost-estimates|byBuildingComponent|renewable,cost-estimates|bySource,cost-estimates|costing-dimensions,cost-estimates|status,cost-estimates|total,input|GOconfig_rotate,input|House-ListOfUpgrades,input|House-Upgraded,input|Opt-ACH,input|Opt-AtticCeilings,input|Opt-Baseloads,input|Opt-CasementWindows,input|Opt-CathCeilings,input|Opt-Ceilings,input|Opt-DBFiles,input|Opt-DHWSystem,input|Opt-DWHRSystem,input|Opt-DoorWindows,input|Opt-Doors,input|Opt-ExposedFloor,input|Opt-FlatCeilings,input|Opt-FloorHeaderIntIns,input|Opt-FoundationSlabBelowGrade,input|Opt-FoundationSlabOnGrade,input|Opt-FoundationWallExtIns,input|Opt-FoundationWallIntIns,input|Opt-FuelCost,input|Opt-GenericWall_1Layer_definitions,input|Opt-H2K-PV,input|Opt-HRVonly,input|Opt-HRVspec,input|Opt-HVACSystem,input|Opt-Location,input|Opt-MainWall,input|Opt-ResultHouseCode,input|Opt-Ruleset,input|Opt-Skylights,input|Opt-Specifications,input|Opt-Temperatures,input|Opt-WindowDistribution,input|Run-Locale,input|Run-Region,output|AnnDHWLoad-GJ,output|AuxEnergyReq-HeatingGJ,output|AvgAirConditioning-COP,output|ERS-Value,output|Energy-CoolingGJ,output|Energy-DHWGJ,output|Energy-HeatingGJ,output|Energy-PV-kWh,output|Energy-PlugGJ,output|Energy-Total-GJ,output|Energy-VentGJ,output|EnergyEleckWh,output|EnergyGasM3,output|EnergyOil_l,output|EnergyProp_L,output|EnergyWood_cord,output|EnvAGBsemntHL-GJ,output|EnvAirLkVntHL-GJ,output|EnvBGBsemntHL-GJ,output|EnvBsemntFHHL-GJ,output|EnvCeilHL-GJ,output|EnvCrawlHL-GJ,output|EnvDoorHL-GJ,output|EnvFABsemntHL-GJ,output|EnvFloorHL-GJ,output|EnvPonyWallHL-GJ,output|EnvSlabHL-GJ,output|EnvTotalHL-GJ,output|EnvWallHL-GJ,output|EnvWinHL-GJ,output|Gross-HeatLoss-GJ,output|HDDs,output|HotWaterElec-GJ,output|HotWaterGas-GJ,output|HotWaterOil-GJ,output|HotWaterProp-GJ,output|HotWaterWood-GJ,output|House-R-Value(SI),output|LapsedTime,output|MEUI_kWh_m2,output|NumTries,output|PEAK-Cooling-W,output|PEAK-Heating-W,output|Ref-En-Total-GJ,output|SimplePaybackYrs,output|SpcHeatElec-GJ,output|SpcHeatGas-GJ,output|SpcHeatOil-GJ,output|SpcHeatProp-GJ,output|SpcHeatWood-GJ,output|TEDI_kWh_m2,output|TotalAirConditioning-LoadGJ,output|Util-Bill-Elec,output|Util-Bill-Gas,output|Util-Bill-Net,output|Util-Bill-Oil,output|Util-Bill-Prop,output|Util-Bill-Wood,output|Util-Bill-gross,output|Util-PV-revenue,status|H2KDirCheckSumMatch,status|H2KDirCopyAttempts,status|H2KExecutionAttempts,status|H2KExecutionTime,status|MD5master,status|MD5workingcopy,status|errors,status|infoMsgs,status|processingtime,status|substitute-h2k-err-msgs,status|success,status|warnings,
Step 1,88.07,129.118,0,7.123,0.0,34.59,25.571,436.27,0,0,204.488,35.38,TORONTO,ONTARIO,Attic/hip,304.4,,Two,SingleDetached,820.1,HALIFAX,13.7,0,0,0,2.7,0,0,19.0,0.606,0,0,0,0.606,0,0,0.606,0.256,0,0,0,0.254,0,0,0.257,Zone 6,,Natural gas,pro-A-EW.h2k,sim-11.choices,HTAP-options.json,General,HTAP-work-4,11,HTAP-sim-11,Details in JSON output,0.0,2473.86,1210.25,10960.19,0.0,9882.88,4605.02,2359.98,660.39,0.0,2457.82,0.0,0.0,269.74,577.1,27831.84,7625.39,0,Details in JSON output,Details in JSON output,true,35457.229999999996,S,Opt-CasementWindows=>NC-2g-MG-u1.65;Opt-HVACSystem=>elec-baseboard+AC;,true,ACH_NBC,NBC_Ceiling_zone6,NBC-Baseloads,NC-2g-MG-u1.65,NBC_CathCeiling_RSI4.67,NA,H2KCodeLibFile,NBC-HotWater_elec,NA,NBC-zone6-Doorwindow,NBC-zone6-door,NBC_936_4.67RSI,NBC_FlatCeiling_RSI4.67,NBC_RSI2.97_int,NBC_936_uninsulated_EffR0,NBC_936_1.96RSI,NBC_936_uninsulated_EffR0,NBC_936_2.98RSI,NA,NBC_Wall_zone6_HRV,NA,NBC_HRV,NA,elec-baseboard+AC,HALIFAX,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NA,HALIFAX,NOVA SCOTIA,16.4,75.8,1.7,0,1.5,18.2,75.8,0,26.3,124.5,1.2,34584.0,0.0,0.0,0.0,0.0,4.3,19.9,20.0,0.0,6.0,0.0,5.3,15.6,3.1,0.0,0.0,119.3,33.6,27.2,119,4000,18.2,0.0,0.0,0.0,0.0,2.573,2.87,88.3,1,3908.9,10272.2,0.0,3083.4,75.8,0.0,0.0,0.0,0.0,69.2,2.8,3563.42,0.0,3563.42,0.0,0.0,0.0,3563.42,0.0,true,1,1,2.8723449999999997,aa1b474d0b886111316a48b7fbdb27a6,aa1b474d0b886111316a48b7fbdb27a6,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,88.07,129.118,0,7.123,0.0,34.59,25.571,436.27,0,0,204.488,35.38,TORONTO,ONTARIO,Attic/hip,304.4,,Two,SingleDetached,820.1,HALIFAX,13.7,0,0,0,2.7,0,0,19.0,0.606,0,0,0,0.606,0,0,0.606,0.187,0,0,0,0.186,0,0,0.188,Zone 6,,Natural gas,pro-A-EW.h2k,sim-12.choices,HTAP-options.json,General,HTAP-work-5,12,HTAP-sim-12,Details in JSON output,0.0,2473.86,1210.25,10960.19,0.0,9882.88,4462.1,2359.98,660.39,0.0,2457.82,0.0,0.0,269.74,577.1,27831.84,7482.47,0,Details in JSON output,Details in JSON output,true,35314.31,S,Opt-CasementWindows=>NC-2g-LG-u1.65;Opt-HVACSystem=>elec-baseboard+AC;,true,ACH_NBC,NBC_Ceiling_zone6,NBC-Baseloads,NC-2g-LG-u1.65,NBC_CathCeiling_RSI4.67,NA,H2KCodeLibFile,NBC-HotWater_elec,NA,NBC-zone6-Doorwindow,NBC-zone6-door,NBC_936_4.67RSI,NBC_FlatCeiling_RSI4.67,NBC_RSI2.97_int,NBC_936_uninsulated_EffR0,NBC_936_1.96RSI,NBC_936_uninsulated_EffR0,NBC_936_2.98RSI,NA,NBC_Wall_zone6_HRV,NA,NBC_HRV,NA,elec-baseboard+AC,HALIFAX,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NA,HALIFAX,NOVA SCOTIA,16.4,79.2,1.4,0,1.4,18.2,79.2,0,26.3,127.5,1.2,35402.8,0.0,0.0,0.0,0.0,4.3,19.9,20.0,0.0,6.0,0.0,5.3,15.6,3.1,0.0,0.0,119.3,33.6,27.2,119,4000,18.2,0.0,0.0,0.0,0.0,2.573,2.86,91.3,1,3321.6,10272.2,0.0,3166.6,79.2,0.0,0.0,0.0,0.0,72.3,2.1,3646.61,0.0,3646.61,0.0,0.0,0.0,3646.61,0.0,true,1,1,2.863551,aa1b474d0b886111316a48b7fbdb27a6,aa1b474d0b886111316a48b7fbdb27a6,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 2,88.07,129.118,0,7.123,0.0,34.59,25.571,436.27,0,0,204.488,35.38,TORONTO,ONTARIO,Attic/hip,304.4,,Two,SingleDetached,820.1,CALGARY,13.7,0,0,0,2.7,0,0,19.0,0.652,0,0,0,0.644,0,0,0.652,0.277,0,0,0,0.272,0,0,0.278,Zone 7a,,Natural gas,pro-A-EW.h2k,sim-13.choices,HTAP-options.json,General,HTAP-work-0,13,HTAP-sim-13,Details in JSON output,0.0,2473.86,1210.25,11721.84,0.0,9882.88,5835.0,2359.98,660.39,0.0,2457.82,0.0,0.0,269.74,614.33,28630.720000000005,8855.369999999999,0,Details in JSON output,Details in JSON output,true,37486.090000000004,S,Opt-HVACSystem=>elec-baseboard+AC;,true,ACH_NBC,NBC_Ceiling_zone7A_HRV,NBC-Baseloads,NBC-zone7A-window,NBC_CathCeiling_RSI4.67,NA,H2KCodeLibFile,NBC-HotWater_elec,NA,NBC-zone7A-Doorwindow,NBC-zone7A-door,NBC_936_5.02RSI,NBC_FlatCeiling_RSI4.67,NBC_RSI2.97_int,NBC_936_uninsulated_EffR0,NBC_936_2.84RSI,NBC_936_uninsulated_EffR0,NBC_936_2.98RSI,NA,NBC_Wall_zone7A_HRV,NA,NBC_HRV,NA,elec-baseboard+AC,CALGARY,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NA,CALGARY,ALBERTA,17.1,86.0,1.9,0,1.7,18.9,86.0,0,26.3,135.1,1.2,37514.3,0.0,0.0,0.0,0.0,4.9,24.2,23.2,0.0,6.8,0.0,6.0,17.2,3.3,0.0,0.0,135.9,38.8,28.7,136,5000,18.9,0.0,0.0,0.0,0.0,2.622,2.84,98.5,1,4280.8,14413.8,0.0,3381.1,86.0,0.0,0.0,0.0,0.0,78.5,3.6,3861.14,0.0,3861.14,0.0,0.0,0.0,3861.14,0.0,true,1,1,2.839857,aa1b474d0b886111316a48b7fbdb27a6,aa1b474d0b886111316a48b7fbdb27a6,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 2,88.07,129.118,0,7.123,0.0,34.59,25.571,436.27,0,0,204.488,35.38,TORONTO,ONTARIO,Attic/hip,304.4,,Two,SingleDetached,820.1,CALGARY,13.7,0,0,0,2.7,0,0,19.0,0.606,0,0,0,0.606,0,0,0.606,0.502,0,0,0,0.498,0,0,0.503,Zone 7a,,Natural gas,pro-A-EW.h2k,sim-14.choices,HTAP-options.json,General,HTAP-work-1,14,HTAP-sim-14,Details in JSON output,0.0,2473.86,1210.25,11721.84,0.0,9882.88,6435.82,2359.98,660.39,0.0,2457.82,0.0,0.0,269.74,614.33,28630.720000000005,9456.189999999999,0,Details in JSON output,Details in JSON output,true,38086.91,S,Opt-CasementWindows=>NC-2g-HG-u1.65;Opt-HVACSystem=>elec-baseboard+AC;,true,ACH_NBC,NBC_Ceiling_zone7A_HRV,NBC-Baseloads,NC-2g-HG-u1.65,NBC_CathCeiling_RSI4.67,NA,H2KCodeLibFile,NBC-HotWater_elec,NA,NBC-zone7A-Doorwindow,NBC-zone7A-door,NBC_936_5.02RSI,NBC_FlatCeiling_RSI4.67,NBC_RSI2.97_int,NBC_936_uninsulated_EffR0,NBC_936_2.84RSI,NBC_936_uninsulated_EffR0,NBC_936_2.98RSI,NA,NBC_Wall_zone7A_HRV,NA,NBC_HRV,NA,elec-baseboard+AC,CALGARY,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NA,CALGARY,ALBERTA,17.1,77.5,2.4,0,2.5,18.9,77.5,0,26.3,127.8,1.2,35505.0,0.0,0.0,0.0,0.0,4.9,24.2,23.2,0.0,6.8,0.0,6.0,17.2,3.3,0.0,0.0,138.0,38.8,30.9,138,5000,18.9,0.0,0.0,0.0,0.0,2.56,2.81,91.4,1,6241.1,14624.9,0.0,3177.0,77.5,0.0,0.0,0.0,0.0,70.7,7.0,3656.99,0.0,3656.99,0.0,0.0,0.0,3656.99,0.0,true,1,1,2.813234,aa1b474d0b886111316a48b7fbdb27a6,aa1b474d0b886111316a48b7fbdb27a6,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,88.07,129.118,0,7.123,0.0,34.59,25.571,436.27,0,0,204.488,35.38,TORONTO,ONTARIO,Attic/hip,304.4,,Two,SingleDetached,820.1,CALGARY,13.7,0,0,0,2.7,0,0,19.0,0.606,0,0,0,0.606,0,0,0.606,0.256,0,0,0,0.254,0,0,0.257,Zone 7a,,Natural gas,pro-A-EW.h2k,sim-15.choices,HTAP-options.json,General,HTAP-work-2,15,HTAP-sim-15,Details in JSON output,0.0,2473.86,1210.25,10960.19,0.0,9882.88,5918.67,2359.98,660.39,0.0,2457.82,0.0,0.0,269.74,614.33,27869.070000000003,8939.04,0,Details in JSON output,Details in JSON output,true,36808.11,S,Opt-CasementWindows=>NC-2g-MG-u1.65;Opt-HVACSystem=>elec-baseboard+AC;,true,ACH_NBC,NBC_Ceiling_zone7A_HRV,NBC-Baseloads,NC-2g-MG-u1.65,NBC_CathCeiling_RSI4.67,NA,H2KCodeLibFile,NBC-HotWater_elec,NA,NBC-zone7A-Doorwindow,NBC-zone7A-door,NBC_936_5.02RSI,NBC_FlatCeiling_RSI4.67,NBC_RSI2.97_int,NBC_936_uninsulated_EffR0,NBC_936_2.84RSI,NBC_936_uninsulated_EffR0,NBC_936_2.98RSI,NA,NBC_Wall_zone7A_HRV,NA,NBC_HRV,NA,elec-baseboard+AC,CALGARY,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NA,CALGARY,ALBERTA,17.1,89.3,1.8,0,1.7,18.9,89.3,0,26.3,138.2,1.2,38385.5,0.0,0.0,0.0,0.0,4.9,24.2,23.2,0.0,6.8,0.0,6.0,17.2,3.3,0.0,0.0,138.0,38.8,30.9,138,5000,18.9,0.0,0.0,0.0,0.0,2.56,2.84,101.4,1,4116.1,14624.9,0.0,3469.7,89.3,0.0,0.0,0.0,0.0,81.5,3.4,3949.66,0.0,3949.66,0.0,0.0,0.0,3949.66,0.0,true,1,1,2.839142,aa1b474d0b886111316a48b7fbdb27a6,aa1b474d0b886111316a48b7fbdb27a6,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,88.07,129.118,0,7.123,0.0,34.59,25.571,436.27,0,0,204.488,35.38,TORONTO,ONTARIO,Attic/hip,304.4,,Two,SingleDetached,820.1,CALGARY,13.7,0,0,0,2.7,0,0,19.0,0.606,0,0,0,0.606,0,0,0.606,0.187,0,0,0,0.186,0,0,0.188,Zone 7a,,Natural gas,pro-A-EW.h2k,sim-16.choices,HTAP-options.json,General,HTAP-work-3,16,HTAP-sim-16,Details in JSON output,0.0,2473.86,1210.25,10960.19,0.0,9882.88,5773.87,2359.98,660.39,0.0,2457.82,0.0,0.0,269.74,614.33,27869.070000000003,8794.24,0,Details in JSON output,Details in JSON output,true,36663.310000000005,S,Opt-CasementWindows=>NC-2g-LG-u1.65;Opt-HVACSystem=>elec-baseboard+AC;,true,ACH_NBC,NBC_Ceiling_zone7A_HRV,NBC-Baseloads,NC-2g-LG-u1.65,NBC_CathCeiling_RSI4.67,NA,H2KCodeLibFile,NBC-HotWater_elec,NA,NBC-zone7A-Doorwindow,NBC-zone7A-door,NBC_936_5.02RSI,NBC_FlatCeiling_RSI4.67,NBC_RSI2.97_int,NBC_936_uninsulated_EffR0,NBC_936_2.84RSI,NBC_936_uninsulated_EffR0,NBC_936_2.98RSI,NA,NBC_Wall_zone7A_HRV,NA,NBC_HRV,NA,elec-baseboard+AC,CALGARY,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NA,CALGARY,ALBERTA,17.1,93.7,1.5,0,1.5,18.9,93.7,0,26.3,142.2,1.2,39508.6,0.0,0.0,0.0,0.0,4.9,24.2,23.2,0.0,6.8,0.0,6.0,17.2,3.3,0.0,0.0,138.0,38.8,30.9,138,5000,18.9,0.0,0.0,0.0,0.0,2.56,2.82,105.3,1,3521.1,14624.9,0.0,3583.8,93.7,0.0,0.0,0.0,0.0,85.5,2.5,4063.76,0.0,4063.76,0.0,0.0,0.0,4063.76,0.0,true,1,1,2.8166309999999997,aa1b474d0b886111316a48b7fbdb27a6,aa1b474d0b886111316a48b7fbdb27a6,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,88.07,129.118,0,7.123,0.0,34.59,25.571,436.27,0,0,204.488,35.38,TORONTO,ONTARIO,Attic/hip,304.4,,Two,SingleDetached,820.1,PRINCEGEORGE,13.7,0,0,0,2.7,0,0,19.0,0.652,0,0,0,0.644,0,0,0.652,0.277,0,0,0,0.272,0,0,0.278,Zone 6,,Natural gas,pro-A-EW.h2k,sim-17.choices,HTAP-options.json,General,HTAP-work-4,17,HTAP-sim-17,Details in JSON output,0.0,2473.86,1210.25,11721.84,0.0,9882.88,5970.0599999999995,2359.98,660.39,0.0,2457.82,0.0,0.0,269.74,577.1,28593.49,8990.43,0,Details in JSON output,Details in JSON output,true,37583.92,S,Opt-HVACSystem=>elec-baseboard+AC;,true,ACH_NBC,NBC_Ceiling_zone6,NBC-Baseloads,NBC-zone6-window,NBC_CathCeiling_RSI4.67,NA,H2KCodeLibFile,NBC-HotWater_elec,NA,NBC-zone6-Doorwindow,NBC-zone6-door,NBC_936_4.67RSI,NBC_FlatCeiling_RSI4.67,NBC_RSI2.97_int,NBC_936_uninsulated_EffR0,NBC_936_1.96RSI,NBC_936_uninsulated_EffR0,NBC_936_2.98RSI,NA,NBC_Wall_zone6_HRV,NA,NBC_HRV,NA,elec-baseboard+AC,PRINCEGEORGE,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NA,PRINCEGEORGE,BRITISH COLUMBIA,17.1,90.3,1.8,0,1.7,18.9,90.3,0,26.3,139.0,1.2,38615.2,0.0,0.0,0.0,0.0,4.9,23.5,23.1,0.0,7.1,0.0,6.1,17.2,3.6,0.0,0.0,136.7,39.2,29.2,137,4720,18.9,0.0,0.0,0.0,0.0,2.636,2.87,102.3,1,4327.3,14988.1,0.0,3493.0,90.3,0.0,0.0,0.0,0.0,82.4,3.4,3972.99,0.0,3972.99,0.0,0.0,0.0,3972.99,0.0,true,1,1,2.87155,aa1b474d0b886111316a48b7fbdb27a6,aa1b474d0b886111316a48b7fbdb27a6,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,88.07,129.118,0,7.123,0.0,34.59,25.571,436.27,0,0,204.488,35.38,TORONTO,ONTARIO,Attic/hip,304.4,,Two,SingleDetached,820.1,PRINCEGEORGE,13.7,0,0,0,2.7,0,0,19.0,0.606,0,0,0,0.606,0,0,0.606,0.502,0,0,0,0.498,0,0,0.503,Zone 6,,Natural gas,pro-A-EW.h2k,sim-18.choices,HTAP-options.json,General,HTAP-work-5,18,HTAP-sim-18,Details in JSON output,0.0,2473.86,1210.25,11721.84,0.0,9882.88,6578.65,2359.98,660.39,0.0,2457.82,0.0,0.0,269.74,577.1,28593.49,9599.02,0,Details in JSON output,Details in JSON output,true,38192.51,S,Opt-CasementWindows=>NC-2g-HG-u1.65;Opt-HVACSystem=>elec-baseboard+AC;,true,ACH_NBC,NBC_Ceiling_zone6,NBC-Baseloads,NC-2g-HG-u1.65,NBC_CathCeiling_RSI4.67,NA,H2KCodeLibFile,NBC-HotWater_elec,NA,NBC-zone6-Doorwindow,NBC-zone6-door,NBC_936_4.67RSI,NBC_FlatCeiling_RSI4.67,NBC_RSI2.97_int,NBC_936_uninsulated_EffR0,NBC_936_1.96RSI,NBC_936_uninsulated_EffR0,NBC_936_2.98RSI,NA,NBC_Wall_zone6_HRV,NA,NBC_HRV,NA,elec-baseboard+AC,PRINCEGEORGE,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NA,PRINCEGEORGE,BRITISH COLUMBIA,17.1,83.5,2.5,0,2.5,18.9,83.5,0,26.3,133.7,1.2,37150.0,0.0,0.0,0.0,0.0,4.9,23.5,23.1,0.0,7.1,0.0,6.1,17.2,3.6,0.0,0.0,138.9,39.2,31.3,139,4720,18.9,0.0,0.0,0.0,0.0,2.573,2.89,96.9,1,6319.4,15207.3,0.0,3344.1,83.5,0.0,0.0,0.0,0.0,76.2,7.4,3824.12,0.0,3824.12,0.0,0.0,0.0,3824.12,0.0,true,1,1,2.8931839999999998,aa1b474d0b886111316a48b7fbdb27a6,aa1b474d0b886111316a48b7fbdb27a6,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,88.07,129.118,0,7.123,0.0,34.59,25.571,436.27,0,0,204.488,35.38,TORONTO,ONTARIO,Attic/hip,304.4,,Two,SingleDetached,820.1,PRINCEGEORGE,13.7,0,0,0,2.7,0,0,19.0,0.606,0,0,0,0.606,0,0,0.606,0.256,0,0,0,0.254,0,0,0.257,Zone 6,,Natural gas,pro-A-EW.h2k,sim-19.choices,HTAP-options.json,General,HTAP-work-0,19,HTAP-sim-19,Details in JSON output,0.0,2473.86,1210.25,10960.19,0.0,9882.88,6052.98,2359.98,660.39,0.0,2457.82,0.0,0.0,269.74,577.1,27831.84,9073.349999999999,0,Details in JSON output,Details in JSON output,true,36905.19,S,Opt-CasementWindows=>NC-2g-MG-u1.65;Opt-HVACSystem=>elec-baseboard+AC;,true,ACH_NBC,NBC_Ceiling_zone6,NBC-Baseloads,NC-2g-MG-u1.65,NBC_CathCeiling_RSI4.67,NA,H2KCodeLibFile,NBC-HotWater_elec,NA,NBC-zone6-Doorwindow,NBC-zone6-door,NBC_936_4.67RSI,NBC_FlatCeiling_RSI4.67,NBC_RSI2.97_int,NBC_936_uninsulated_EffR0,NBC_936_1.96RSI,NBC_936_uninsulated_EffR0,NBC_936_2.98RSI,NA,NBC_Wall_zone6_HRV,NA,NBC_HRV,NA,elec-baseboard+AC,PRINCEGEORGE,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NA,PRINCEGEORGE,BRITISH COLUMBIA,17.1,93.4,1.8,0,1.6,18.9,93.4,0,26.3,142.0,1.2,39453.1,0.0,0.0,0.0,0.0,4.9,23.5,23.1,0.0,7.1,0.0,6.1,17.2,3.6,0.0,0.0,138.9,39.2,31.3,139,4720,18.9,0.0,0.0,0.0,0.0,2.573,2.64,105.0,1,4159.5,15207.3,0.0,3578.1,93.4,0.0,0.0,0.0,0.0,85.2,3.1,4058.12,0.0,4058.12,0.0,0.0,0.0,4058.12,0.0,true,1,1,2.641366,aa1b474d0b886111316a48b7fbdb27a6,aa1b474d0b886111316a48b7fbdb27a6,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,88.07,129.118,0,7.123,0.0,34.59,25.571,436.27,0,0,204.488,35.38,TORONTO,ONTARIO,Attic/hip,304.4,,Two,SingleDetached,820.1,PRINCEGEORGE,13.7,0,0,0,2.7,0,0,19.0,0.606,0,0,0,0.606,0,0,0.606,0.187,0,0,0,0.186,0,0,0.188,Zone 6,,Natural gas,pro-A-EW.h2k,sim-20.choices,HTAP-options.json,General,HTAP-work-1,20,HTAP-sim-20,Details in JSON output,0.0,2473.86,1210.25,10960.19,0.0,9882.88,5905.8,2359.98,660.39,0.0,2457.82,0.0,0.0,269.74,577.1,27831.84,8926.17,0,Details in JSON output,Details in JSON output,true,36758.01,S,Opt-CasementWindows=>NC-2g-LG-u1.65;Opt-HVACSystem=>elec-baseboard+AC;,true,ACH_NBC,NBC_Ceiling_zone6,NBC-Baseloads,NC-2g-LG-u1.65,NBC_CathCeiling_RSI4.67,NA,H2KCodeLibFile,NBC-HotWater_elec,NA,NBC-zone6-Doorwindow,NBC-zone6-door,NBC_936_4.67RSI,NBC_FlatCeiling_RSI4.67,NBC_RSI2.97_int,NBC_936_uninsulated_EffR0,NBC_936_1.96RSI,NBC_936_uninsulated_EffR0,NBC_936_2.98RSI,NA,NBC_Wall_zone6_HRV,NA,NBC_HRV,NA,elec-baseboard+AC,PRINCEGEORGE,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NA,PRINCEGEORGE,BRITISH COLUMBIA,17.1,97.1,1.5,0,1.4,18.9,97.1,0,26.3,145.4,1.2,40383.9,0.0,0.0,0.0,0.0,4.9,23.5,23.1,0.0,7.1,0.0,6.1,17.2,3.6,0.0,0.0,138.9,39.2,31.3,139,4720,18.9,0.0,0.0,0.0,0.0,2.573,2.72,108.3,1,3554.8,15207.3,0.0,3672.7,97.1,0.0,0.0,0.0,0.0,88.6,2.3,4152.69,0.0,4152.69,0.0,0.0,0.0,4152.69,0.0,true,1,1,2.71529,aa1b474d0b886111316a48b7fbdb27a6,aa1b474d0b886111316a48b7fbdb27a6,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
