analysis_BCStepCode|TEDI_compliance,archetype|Archetype-ACH,archetype|Area-Basement-m2,archetype|Area-Ceiling-m2,archetype|Area-Crawl-m2,archetype|Area-Door-m2,archetype|Area-DoorWin-m2,archetype|Area-ExposedFloor-m2,archetype|Area-Header-m2,archetype|Area-House-m2,archetype|Area-Slab-m2,archetype|Area-Walkout-m2,archetype|Area-Wall-m2,archetype|Area-Windows-m2,archetype|Base-City,archetype|Base-Locale,archetype|Base-Region,archetype|Ceiling-RSI,archetype|Ceiling-Type,archetype|Ceiling-UAValue,archetype|EvaluationDate,archetype|ExposedFloor-RSI,archetype|ExposedFloor-UAValue,archetype|Floor-Area-m2,archetype|Front-Orientation,archetype|House-Builder,archetype|House-Storeys,archetype|House-Type,archetype|House-Volume-m3,archetype|Wall-RSI,archetype|Wall-UAValue,archetype|Weather-Locale,archetype|Win-Area-m2-E,archetype|Win-Area-m2-N,archetype|Win-Area-m2-NE,archetype|Win-Area-m2-NW,archetype|Win-Area-m2-S,archetype|Win-Area-m2-SE,archetype|Win-Area-m2-SW,archetype|Win-Area-m2-W,archetype|Win-SHGC-E,archetype|Win-SHGC-N,archetype|Win-SHGC-NE,archetype|Win-SHGC-NW,archetype|Win-SHGC-S,archetype|Win-SHGC-SE,archetype|Win-SHGC-SW,archetype|Win-SHGC-W,archetype|Window-UAValue,archetype|Year-Built,archetype|climate-zone,archetype|fuel-DHW-presub,archetype|fuel-heating-presub,archetype|h2k-File,configuration|ChoiceFile,configuration|OptionsFile,configuration|Recovered-results,configuration|RunDirectory,configuration|RunNumber,configuration|SaveDirectory,configuration|version,cost-estimates|audit,cost-estimates|byAttribute|Opt-Ceilings,cost-estimates|byAttribute|Opt-AtticCeilings,cost-estimates|byAttribute|Opt-FlatCeilings,cost-estimates|byAttribute|Opt-CathCeilings,cost-estimates|byAttribute|Opt-ACH,cost-estimates|byAttribute|Opt-Windows,cost-estimates|byAttribute|Opt-DWHR,cost-estimates|byAttribute|Opt-AboveGradeWall,cost-estimates|byAttribute|Opt-Heating-Cooling,cost-estimates|byAttribute|Opt-VentSystem,cost-estimates|byAttribute|Opt-DHWSystem,cost-estimates|byAttribute|Opt-FoundationWallExtIns,cost-estimates|byAttribute|Opt-FoundationWallIntIns,cost-estimates|byAttribute|Opt-FoundationSlabBelowGrade,cost-estimates|byAttribute|Opt-FoundationSlabOnGrade,cost-estimates|byAttribute|Opt-FloorHeaderIntIns,cost-estimates|byAttribute|Opt-ExposedFloor,cost-estimates|byBuildingComponent|envelope,cost-estimates|byBuildingComponent|mechanical,cost-estimates|byBuildingComponent|renewable,cost-estimates|bySource,cost-estimates|costing-dimensions,cost-estimates|status,cost-estimates|total,input|House-ListOfUpgrades,input|House-Upgraded,input|Opt-ACH,input|Opt-AboveGradeWall,input|Opt-AtticCeilings,input|Opt-Baseloads,input|Opt-CathCeilings,input|Opt-Ceilings,input|Opt-DBFiles,input|Opt-DHWSystem,input|Opt-DWHR,input|Opt-DoorWindows,input|Opt-Doors,input|Opt-ExposedFloor,input|Opt-FlatCeilings,input|Opt-FloorHeaderIntIns,input|Opt-FoundationSlabBelowGrade,input|Opt-FoundationSlabOnGrade,input|Opt-FoundationWallExtIns,input|Opt-FoundationWallIntIns,input|Opt-FuelCost,input|Opt-H2K-PV,input|Opt-H2KFoundation,input|Opt-H2KFoundationSlabCrawl,input|Opt-HRVspec,input|Opt-Heating-Cooling,input|Opt-Location,input|Opt-ResultHouseCode,input|Opt-Ruleset,input|Opt-Skylights,input|Opt-Specifications,input|Opt-Temperatures,input|Opt-VentSystem,input|Opt-WindowDistribution,input|Opt-Windows,input|Ruleset-Fuel-Source,input|Ruleset-Ventilation,input|Run-Locale,input|Run-Region,input|upgrade-package-list,output|AnnDHWLoad-GJ,output|AuxEnergyReq-HeatingGJ,output|AvgAirConditioning-COP,output|DesignTemp-Heating-oC,output|ERS-Value,output|ERSRefHouse_Energy-CoolingGJ,output|ERSRefHouse_Energy-DHWGJ,output|ERSRefHouse_Energy-HeatingGJ,output|ERSRefHouse_Energy-Total-GJ,output|ERSRefHouse_Energy-VentGJ,output|ESRefHouse_Energy-PlugGJ,output|Energy-CoolingGJ,output|Energy-DHWGJ,output|Energy-HeatingGJ,output|Energy-PV-kWh,output|Energy-PlugGJ,output|Energy-Total-GJ,output|Energy-VentGJ,output|EnergyEleckWh,output|EnergyGasM3,output|EnergyOil_l,output|EnergyProp_L,output|EnergyWood_cord,output|EnvAGBsemntHL-GJ,output|EnvAirLkVntHL-GJ,output|EnvBGBsemntHL-GJ,output|EnvBsemntFHHL-GJ,output|EnvCeilHL-GJ,output|EnvCrawlHL-GJ,output|EnvDoorHL-GJ,output|EnvFABsemntHL-GJ,output|EnvFloorHL-GJ,output|EnvPonyWallHL-GJ,output|EnvSlabHL-GJ,output|EnvTotalHL-GJ,output|EnvWallHL-GJ,output|EnvWinHL-GJ,output|Gross-HeatLoss-GJ,output|HDDs,output|HotWaterElec-GJ,output|HotWaterGas-GJ,output|HotWaterOil-GJ,output|HotWaterProp-GJ,output|HotWaterWood-GJ,output|Infil-VentHeatLoss-GJ,output|LapsedTime,output|MEUI_kWh_m2,output|NumTries,output|PEAK-Cooling-W,output|PEAK-Heating-W,output|SpcHeatElec-GJ,output|SpcHeatGas-GJ,output|SpcHeatHP-GJ,output|SpcHeatOil-GJ,output|SpcHeatProp-GJ,output|SpcHeatWood-GJ,output|TEDI_kWh_m2,output|TotalAirConditioning-LoadGJ,output|Useful-Solar-Gain-GJ,output|Util-Bill-Elec,output|Util-Bill-Gas,output|Util-Bill-Net,output|Util-Bill-Oil,output|Util-Bill-Prop,output|Util-Bill-Wood,output|Util-Bill-gross,output|Util-PV-revenue,status|H2KDirCheckSumMatch,status|H2KDirCopyAttempts,status|H2KExecutionAttempts,status|H2KExecutionTime,status|MD5master,status|MD5workingcopy,status|errors,status|infoMsgs,status|processingtime,status|substitute-h2k-err-msgs,status|success,status|warnings,
Step 5,2.5,72.84,97.084,0,4.972,1.022,23.969,10.236,227.735,0,0,83.268,8.206,,WHITEHORSE,YUKON,10.64,Attic/gable,9.12,2018-09-27,5.02,4.77,276.3,N,YT-1008,Two,Rowhouse-middleunit,542.6,3.08,27.03,WHITEHORSE,0,3.6,0,0,4.6,0,0,0,0,0.392,0,0,0.398,0,0,0,10.46,2017,Zone 7b,Electricity,electricity,ERS-1037.H2K,sim-12.choices,project.json,General,HTAP-work-11,12,HTAP-sim-12,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,Details in JSON output,Details in JSON output,true,0.0,Opt-DBFiles=>H2KCodeLibFile;,true,ACH_NBC,NBC_Wall_zone7B_HRV,NBC_Ceiling_zone7B,NBC-Baseloads,NBC_CathCeiling_RSI5.02,NA,H2KCodeLibFile,NBC-HotWater_elec,none,NBC-zone7B-Doorwindow,NBC-zone7B-door,NBC_936_5.02RSI,NBC_FlatCeiling_RSI5.02,NBC_RSI3.08_int,{},{},{},{},rates2016,NA,NBC_BCIN_zone7B_HRV,NBC_SOnly_zone7B_HRV,NA,NBC-elec-heat,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NBC_HRV,Reference-9.36,NBC-zone7B-window,,,NA,YUKON,{},15.7,31.2,0.0,-41.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,31.2,0,25.6,73.0,0.6,20265.3,0.0,0.0,0.0,0.0,0.6,21.9,4.3,0.4,4.4,0.0,2.8,1.9,2.7,0.0,0.0,60.3,16.7,6.7,60.3,6580,15.5,0.0,0.0,0.0,0.0,21.9,4.77,47.6,1,1453.3,7761.1,31.2,0.0,0.0,0.0,0.0,0.0,31.4,0.0,5.6,1631.73,0.0,1631.73,0.0,0.0,0.0,1631.73,0.0,true,1,1,4.7651269,1e364e974bcc9a8b78b228ed8d68c421,1e364e974bcc9a8b78b228ed8d68c421,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 4,2.5,105.91,109.161,0,4.121,1.874,0,0,250.055,0,0,110.788,25.986,,WHITEHORSE,YUKON,14.31,Attic/gable,7.63,2018-09-27,0,0,211.8,W,YT-1011,One,SingleDetached,405.5,3.08,35.97,WHITEHORSE,17.4,1.5,0,0,0.6,0,0,6.5,0.228,0.212,0,0,0.173,0,0,0.237,21.9,2017,Zone 7b,Electricity,electricity,ERS-1048.H2K,sim-13.choices,project.json,General,HTAP-work-12,13,HTAP-sim-13,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,Details in JSON output,Details in JSON output,true,0.0,Opt-DBFiles=>H2KCodeLibFile;,true,ACH_NBC,NBC_Wall_zone7B_HRV,NBC_Ceiling_zone7B,NBC-Baseloads,NBC_CathCeiling_RSI5.02,NA,H2KCodeLibFile,NBC-HotWater_elec,none,NBC-zone7B-Doorwindow,NBC-zone7B-door,NBC_936_5.02RSI,NBC_FlatCeiling_RSI5.02,NBC_RSI3.08_int,{},{},{},{},rates2016,NA,NBC_BCIN_zone7B_HRV,NBC_SOnly_zone7B_HRV,NA,NBC-elec-heat,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NBC_HRV,Reference-9.36,NBC-zone7B-window,,,NA,YUKON,{},15.7,43.7,0.0,-41.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,43.7,0,25.6,87.3,0.4,24236.5,0.0,0.0,0.0,0.0,3.1,18.1,13.0,0.0,4.5,0.0,2.3,7.9,0.0,0.0,0.0,76.8,21.8,14.0,76.8,6580,17.5,0.0,0.0,0.0,0.0,18.1,4.1,80.8,1,2141.8,7980.5,43.7,0.0,0.0,0.0,0.0,0.0,57.3,0.0,7.7,1910.51,0.0,1910.51,0.0,0.0,0.0,1910.51,0.0,true,1,1,4.1018732,1e364e974bcc9a8b78b228ed8d68c421,1e364e974bcc9a8b78b228ed8d68c421,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 3,2.5,81.75,103.494,0,8.087,0.852,14.865,12.488,369.242,0,0,189.705,40.604,,WHITEHORSE,YUKON,12.56,Scissor,8.24,2018-09-27,5.02,2.96,255.2,W,YT-1005,Two,SingleDetached,731.0,3.08,61.59,WHITEHORSE,13.8,7.9,0,0,6.2,0,0,12.7,0.25,0.238,0,0,0.218,0,0,0.241,41.81,2017,Zone 7b,Electricity,electricity,ERS-1050.H2K,sim-14.choices,project.json,General,HTAP-work-13,14,HTAP-sim-14,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,Details in JSON output,Details in JSON output,true,0.0,Opt-DBFiles=>H2KCodeLibFile;,true,ACH_NBC,NBC_Wall_zone7B_HRV,NBC_Ceiling_zone7B,NBC-Baseloads,NBC_CathCeiling_RSI5.02,NA,H2KCodeLibFile,NBC-HotWater_elec,none,NBC-zone7B-Doorwindow,NBC-zone7B-door,NBC_936_5.02RSI,NBC_FlatCeiling_RSI5.02,NBC_RSI3.08_int,{},{},{},{},rates2016,NA,NBC_BCIN_zone7B_HRV,NBC_SOnly_zone7B_HRV,NA,NBC-elec-heat,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NBC_HRV,Reference-9.36,NBC-zone7B-window,,,NA,YUKON,{},15.7,77.2,0.0,-41.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,77.2,0,25.6,119.0,0.3,33069.3,0.0,0.0,0.0,0.0,0.8,31.1,11.2,0.0,4.9,0.0,4.5,6.9,1.7,0.0,0.0,119.1,38.3,26.7,119.1,6580,16.0,0.0,0.0,0.0,0.0,31.1,4.74,101.7,1,3240.5,14005.1,77.2,0.0,0.0,0.0,0.0,0.0,84.0,0.0,15.4,2530.57,0.0,2530.57,0.0,0.0,0.0,2530.57,0.0,true,1,1,4.7366835,1e364e974bcc9a8b78b228ed8d68c421,1e364e974bcc9a8b78b228ed8d68c421,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 3,2.5,108.23,121.239,0,5.253,0.852,13.006,32.111,400.111,0,0,204.448,24.054,,WHITEHORSE,YUKON,12.56,Attic/gable,9.65,2018-09-27,5.02,2.59,279.0,W,YT-1005,Two,SingleDetached,656.2,3.08,66.37,WHITEHORSE,9.6,2.0,0,0,5.5,0,0,7.0,0.241,0.286,0,0,0.212,0,0,0.229,26.21,2017,Zone 7b,Electricity,electricity,ERS-1052.H2K,sim-15.choices,project.json,General,HTAP-work-14,15,HTAP-sim-15,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,Details in JSON output,Details in JSON output,true,0.0,Opt-DBFiles=>H2KCodeLibFile;,true,ACH_NBC,NBC_Wall_zone7B_HRV,NBC_Ceiling_zone7B,NBC-Baseloads,NBC_CathCeiling_RSI5.02,NA,H2KCodeLibFile,NBC-HotWater_elec,none,NBC-zone7B-Doorwindow,NBC-zone7B-door,NBC_936_5.02RSI,NBC_FlatCeiling_RSI5.02,NBC_RSI3.08_int,{},{},{},{},rates2016,NA,NBC_BCIN_zone7B_HRV,NBC_SOnly_zone7B_HRV,NA,NBC-elec-heat,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NBC_HRV,Reference-9.36,NBC-zone7B-window,,,NA,YUKON,{},15.7,73.2,0.0,-41.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,73.2,0,25.6,114.9,0.6,31926.8,0.0,0.0,0.0,0.0,3.4,25.0,12.3,1.5,4.6,0.0,2.9,8.2,1.5,0.0,0.0,109.5,41.5,16.7,109.5,6580,15.5,0.0,0.0,0.0,0.0,25.0,5.6,88.9,1,2209.7,12594.7,73.2,0.0,0.0,0.0,0.0,0.0,72.9,0.0,10.3,2450.37,0.0,2450.37,0.0,0.0,0.0,2450.37,0.0,true,1,1,5.604039,1e364e974bcc9a8b78b228ed8d68c421,1e364e974bcc9a8b78b228ed8d68c421,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 4,2.5,37.81,47.474,0,6.646,2.924,12.263,2.971,121.185,0,0,43.52,8.312,,WHITEHORSE,YUKON,12.46,Attic/gable,3.81,2018-09-27,5.02,2.44,132.8,NE,YT-1005,Three,Rowhouse-middleunit,422.8,3.08,14.13,WHITEHORSE,0,0,2.3,0,0,0,6.0,0,0,0,0.21,0,0,0,0.376,0,19.52,2018,Zone 7b,Electricity,electricity,ERS-1059.H2K,sim-16.choices,project.json,General,HTAP-work-15,16,HTAP-sim-16,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,Details in JSON output,Details in JSON output,true,0.0,Opt-DBFiles=>H2KCodeLibFile;,true,ACH_NBC,NBC_Wall_zone7B_HRV,NBC_Ceiling_zone7B,NBC-Baseloads,NBC_CathCeiling_RSI5.02,NA,H2KCodeLibFile,NBC-HotWater_elec,none,NBC-zone7B-Doorwindow,NBC-zone7B-door,NBC_936_5.02RSI,NBC_FlatCeiling_RSI5.02,NBC_RSI3.08_int,{},{},{},{},rates2016,NA,NBC_BCIN_zone7B_HRV,NBC_SOnly_zone7B_HRV,NA,NBC-elec-heat,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NBC_HRV,Reference-9.36,NBC-zone7B-window,,,NA,YUKON,{},15.7,24.4,0.0,-41.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,24.4,0,25.6,65.4,0.6,18180.1,0.0,0.0,0.0,0.0,0.3,20.3,2.1,0.0,2.3,0.0,3.7,0.2,1.4,0.0,0.0,51.3,8.8,12.4,51.3,6580,14.8,0.0,0.0,0.0,0.0,20.3,4.81,83.3,1,1522.6,6699.5,24.4,0.0,0.0,0.0,0.0,0.0,51.1,0.0,4.3,1485.34,0.0,1485.34,0.0,0.0,0.0,1485.34,0.0,true,1,1,4.8063537,1e364e974bcc9a8b78b228ed8d68c421,1e364e974bcc9a8b78b228ed8d68c421,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 3,2.5,93.04,126.069,0,6.183,1.76,32.981,25.069,426.253,0,0,217.7,18.25,,WHITEHORSE,YUKON,10.8,Attic/gable,11.67,2018-09-27,5.02,6.57,312.1,NW,YT-1002,Two,SingleDetached,827.2,3.08,70.68,WHITEHORSE,0,0,2.2,5.8,0,5.9,4.4,0,0,0,0.203,0.231,0,0.236,0.297,0,20.1,2017,Zone 7b,Electricity,electricity,ERS-1062.H2K,sim-17.choices,project.json,General,HTAP-work-16,17,HTAP-sim-17,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,Details in JSON output,Details in JSON output,true,0.0,Opt-DBFiles=>H2KCodeLibFile;,true,ACH_NBC,NBC_Wall_zone7B_HRV,NBC_Ceiling_zone7B,NBC-Baseloads,NBC_CathCeiling_RSI5.02,NA,H2KCodeLibFile,NBC-HotWater_elec,none,NBC-zone7B-Doorwindow,NBC-zone7B-door,NBC_936_5.02RSI,NBC_FlatCeiling_RSI5.02,NBC_RSI3.08_int,{},{},{},{},rates2016,NA,NBC_BCIN_zone7B_HRV,NBC_SOnly_zone7B_HRV,NA,NBC-elec-heat,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NBC_HRV,Reference-9.36,NBC-zone7B-window,,,NA,YUKON,{},15.7,90.5,0.0,-41.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,90.5,0,25.6,134.9,0.8,37471.1,0.0,0.0,0.0,0.0,1.6,35.2,17.6,1.6,7.0,0.0,3.5,15.1,3.7,0.0,0.0,126.7,43.8,12.8,126.7,6580,18.0,0.0,0.0,0.0,0.0,35.2,4.15,97.3,1,2066.3,14463.7,90.5,0.0,0.0,0.0,0.0,0.0,80.5,0.0,9.7,2839.58,0.0,2839.58,0.0,0.0,0.0,2839.58,0.0,true,1,1,4.151388900000001,1e364e974bcc9a8b78b228ed8d68c421,1e364e974bcc9a8b78b228ed8d68c421,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 3,2.5,0,131.737,131.74,5.571,2.106,0,12.263,264.329,0,0,98.439,16.32,,WHITEHORSE,YUKON,10.8,Attic/gable,12.2,2018-09-27,0,0,131.7,W,YT-1013,One,SingleDetached,481.7,3.08,31.96,WHITEHORSE,3.7,1.9,0,0,4.6,0,1.9,4.2,0.28,0.23,0,0,0.415,0,0.409,0.439,20.39,2017,Zone 7b,Electricity,electricity,ERS-1064.H2K,sim-18.choices,project.json,General,HTAP-work-17,18,HTAP-sim-18,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,Details in JSON output,Details in JSON output,true,0.0,Opt-DBFiles=>H2KCodeLibFile;,true,ACH_NBC,NBC_Wall_zone7B_HRV,NBC_Ceiling_zone7B,NBC-Baseloads,NBC_CathCeiling_RSI5.02,NA,H2KCodeLibFile,NBC-HotWater_elec,none,NBC-zone7B-Doorwindow,NBC-zone7B-door,NBC_936_5.02RSI,NBC_FlatCeiling_RSI5.02,NBC_RSI3.08_int,{},{},{},{},rates2016,NA,NBC_BCIN_zone7B_HRV,NBC_SOnly_zone7B_HRV,NA,NBC-elec-heat,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NBC_HRV,Reference-9.36,NBC-zone7B-window,,,NA,YUKON,{},15.7,31.0,0.0,-41.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,31.0,0,25.6,74.8,0.7,20766.5,0.0,0.0,0.0,0.0,0.0,12.6,0.0,0.0,7.2,9.4,3.1,0.0,0.0,0.0,0.0,64.5,19.2,13.0,64.5,6580,17.4,0.0,0.0,0.0,0.0,12.6,5.2,103.6,1,1923.6,7779.2,31.0,0.0,0.0,0.0,0.0,0.0,65.4,0.0,8.9,1666.91,0.0,1666.91,0.0,0.0,0.0,1666.91,0.0,true,1,1,5.204891,1e364e974bcc9a8b78b228ed8d68c421,1e364e974bcc9a8b78b228ed8d68c421,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 3,2.5,24.99,82.591,0,3.466,1.161,0,26.572,326.556,0,0,193.636,20.292,,WHITEHORSE,YUKON,10.8,Attic/gable,7.65,2018-09-27,0,0,245.8,E,YT-1007,Two,SingleDetached,629.3,3.08,62.86,WHITEHORSE,2.7,6.3,0,0,10.3,0,0,1.1,0.191,0.249,0,0,0.231,0,0,0.168,25.22,2017,Zone 7b,Electricity,electricity,ERS-1073.H2K,sim-19.choices,project.json,General,HTAP-work-18,19,HTAP-sim-19,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,Details in JSON output,Details in JSON output,true,0.0,Opt-DBFiles=>H2KCodeLibFile;,true,ACH_NBC,NBC_Wall_zone7B_HRV,NBC_Ceiling_zone7B,NBC-Baseloads,NBC_CathCeiling_RSI5.02,NA,H2KCodeLibFile,NBC-HotWater_elec,none,NBC-zone7B-Doorwindow,NBC-zone7B-door,NBC_936_5.02RSI,NBC_FlatCeiling_RSI5.02,NBC_RSI3.08_int,{},{},{},{},rates2016,NA,NBC_BCIN_zone7B_HRV,NBC_SOnly_zone7B_HRV,NA,NBC-elec-heat,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NBC_HRV,Reference-9.36,NBC-zone7B-window,,,NA,YUKON,{},15.7,63.6,0.0,-41.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,63.6,0,25.6,108.0,0.7,30002.0,0.0,0.0,0.0,0.0,2.8,27.2,5.5,1.7,4.5,0.0,1.9,3.3,0.0,0.0,0.0,99.1,39.4,16.1,99.1,6580,18.0,0.0,0.0,0.0,0.0,27.2,4.91,93.1,1,1866.9,11934.9,63.6,0.0,0.0,0.0,0.0,0.0,71.9,0.0,9.6,2315.24,0.0,2315.24,0.0,0.0,0.0,2315.24,0.0,true,1,1,4.9056204,1e364e974bcc9a8b78b228ed8d68c421,1e364e974bcc9a8b78b228ed8d68c421,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 3,2.5,0,140.284,0,2.796,1.2,0,0,289.114,140.28,0,131.129,14.906,,WHITEHORSE,YUKON,11.16,Attic/gable,12.57,2018-09-27,0,0,140.3,E,YT-1007,One,SingleDetached,384.8,3.08,42.57,WHITEHORSE,7.5,1.6,0,0,2.8,0,0,3.0,0.401,0.336,0,0,0.335,0,0,0.364,19.58,2018,Zone 7b,Electricity,electricity,ERS-1083.H2K,sim-20.choices,project.json,General,HTAP-work-19,20,HTAP-sim-20,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,Details in JSON output,Details in JSON output,true,0.0,Opt-DBFiles=>H2KCodeLibFile;,true,ACH_NBC,NBC_Wall_zone7B_HRV,NBC_Ceiling_zone7B,NBC-Baseloads,NBC_CathCeiling_RSI5.02,NA,H2KCodeLibFile,NBC-HotWater_elec,none,NBC-zone7B-Doorwindow,NBC-zone7B-door,NBC_936_5.02RSI,NBC_FlatCeiling_RSI5.02,NBC_RSI3.08_int,{},{},{},{},rates2016,NA,NBC_BCIN_zone7B_HRV,NBC_SOnly_zone7B_HRV,NA,NBC-elec-heat,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NBC_HRV,Reference-9.36,NBC-zone7B-window,,,NA,YUKON,{},15.7,41.3,0.0,-41.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,41.3,0,25.6,85.1,0.6,23625.4,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,7.4,0.0,1.6,0.0,0.0,0.0,19.7,76.9,25.6,12.5,76.9,6580,17.4,0.0,0.0,0.0,0.0,10.1,4.88,117.7,1,1720.7,7472.3,41.3,0.0,0.0,0.0,0.0,0.0,81.9,0.0,9.4,1867.6,0.0,1867.6,0.0,0.0,0.0,1867.6,0.0,true,1,1,4.881485499999999,1e364e974bcc9a8b78b228ed8d68c421,1e364e974bcc9a8b78b228ed8d68c421,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 4,2.5,59.46,59.458,0,4.972,1.022,0,13.378,184.118,0,0,98.193,8.117,,WHITEHORSE,YUKON,12.56,Attic/gable,4.73,2018-09-27,0,0,178.4,W,YT-1016,Two,Rowhouse-endunit,471.2,3.08,31.88,WHITEHORSE,4.2,0.3,0,0,0,0,0,3.6,0.255,0.211,0,0,0,0,0,0.271,9.83,2017,Zone 7b,Electricity,electricity,ERS-1109.H2K,sim-21.choices,project.json,General,HTAP-work-0,21,HTAP-sim-21,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,Details in JSON output,Details in JSON output,true,0.0,Opt-DBFiles=>H2KCodeLibFile;,true,ACH_NBC,NBC_Wall_zone7B_HRV,NBC_Ceiling_zone7B,NBC-Baseloads,NBC_CathCeiling_RSI5.02,NA,H2KCodeLibFile,NBC-HotWater_elec,none,NBC-zone7B-Doorwindow,NBC-zone7B-door,NBC_936_5.02RSI,NBC_FlatCeiling_RSI5.02,NBC_RSI3.08_int,{},{},{},{},rates2016,NA,NBC_BCIN_zone7B_HRV,NBC_SOnly_zone7B_HRV,NA,NBC-elec-heat,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NBC_HRV,Reference-9.36,NBC-zone7B-window,,,NA,YUKON,{},15.7,32.3,0.0,-41.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,32.3,0,25.6,73.7,0.3,20482.9,0.0,0.0,0.0,0.0,1.8,19.3,5.6,0.4,2.8,0.0,2.7,3.8,0.0,0.0,0.0,58.8,19.9,6.2,58.8,6580,15.5,0.0,0.0,0.0,0.0,19.3,2.41,74.9,1,1421.9,7359.2,32.3,0.0,0.0,0.0,0.0,0.0,50.3,0.0,2.8,1647.0,0.0,1647.0,0.0,0.0,0.0,1647.0,0.0,true,1,1,2.4089229,1e364e974bcc9a8b78b228ed8d68c421,1e364e974bcc9a8b78b228ed8d68c421,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
